Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0205,0.5557228915662651,0.13704819277108435,0.49096385542168675,0.5391566265060241,0.608433734939759,0.608433734939759,0.7319277108433735,0.7650602409638554,0.7093373493975904
0.021,0.5557228915662651,0.13704819277108435,0.49096385542168675,0.5406626506024096,0.6099397590361446,0.6099397590361446,0.733433734939759,0.7680722891566265,0.7108433734939759
0.0215,0.5572289156626506,0.1430722891566265,0.4924698795180723,0.5406626506024096,0.6099397590361446,0.6099397590361446,0.733433734939759,0.7680722891566265,0.7108433734939759
0.022,0.5572289156626506,0.1430722891566265,0.4954819277108434,0.5406626506024096,0.6099397590361446,0.6099397590361446,0.733433734939759,0.7680722891566265,0.7108433734939759
0.0225,0.5572289156626506,0.14457831325301204,0.49849397590361444,0.5406626506024096,0.6099397590361446,0.6099397590361446,0.733433734939759,0.7680722891566265,0.7108433734939759
0.023,0.5572289156626506,0.1460843373493976,0.49849397590361444,0.5406626506024096,0.6099397590361446,0.6099397590361446,0.7349397590361446,0.7680722891566265,0.7108433734939759
0.0235,0.5647590361445783,0.14909638554216867,0.49849397590361444,0.5436746987951807,0.6144578313253012,0.6144578313253012,0.7394578313253012,0.7725903614457831,0.713855421686747
0.024,0.5647590361445783,0.14909638554216867,0.49849397590361444,0.5466867469879518,0.6159638554216867,0.6159638554216867,0.7454819277108434,0.7801204819277109,0.7198795180722891
0.0245,0.5647590361445783,0.15210843373493976,0.5,0.5496987951807228,0.6189759036144579,0.6189759036144579,0.7484939759036144,0.7831325301204819,0.7228915662650602
0.025,0.5647590361445783,0.15813253012048192,0.5015060240963856,0.5496987951807228,0.6189759036144579,0.6189759036144579,0.7484939759036144,0.7831325301204819,0.7228915662650602
