Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
19,0.01003242529077281,0.01064166100356224,0.00048081821504503933,0.0,0.005303020491484213,0.025535092107137648,0.001329410386469857,0.0016948035602900036,0.001153984674034118,0.001153984674034118,0.001153984674034118,0.0,0.0,0.0,0.0012660773439921859
20,0.0014059072487189231,0.024199924033484737,0.9972670904343117,1.0,0.0025059009047336315,0.018859027251315875,0.9974933883516753,0.9920198381885197,0.9977142968358931,0.0026545509160606287,0.0026545509160606287,0.0,0.0,0.0,0.002807710988471172
21,0.01323659575392134,0.01811050748070941,0.004526983620337409,0.9916365270653732,0.006137200679307687,0.00836347293462677,0.006137401675203408,8.505812499926952e-05,0.0051689265298759685,0.0051689265298759685,0.0051689265298759685,0.00836347293462677,0.00836347293462677,0.00836347293462677,0.0050122634349887615
22,0.011510065860373557,0.004462868488536361,0.0032368109547869415,0.0,0.004464756176078248,0.0,0.003353006878300135,0.0047610121425354715,0.0018228885528235065,0.00233151340478199,0.00233151340478199,0.0,0.0,0.0,0.0012886959685724923
23,0.006755388595304922,0.027897927106139784,0.0047465790826025965,0.010569241710187294,0.010577961555095095,0.010569241710187294,0.005824644863437838,0.008452341332012113,1.0031782698484057,0.0031782698484058144,0.0031782698484058144,0.0,0.0,0.0,0.003162650241829228
24,0.0032856989891359117,0.029319732141698397,0.006671544450997479,0.006821265856013956,0.014369604094284715,0.006853671041062569,0.0069573627421948975,0.31837530671054487,0.007136446681353126,0.007136446681353126,0.007136446681353126,0.006821265856013956,0.006821265856013956,0.006821265856013956,0.004096628519478145
25,0.00549046274753558,0.046518697332159076,0.015978041344989223,0.010341944221458961,0.0069871917508239805,0.010341944221458961,0.006988937343159154,0.019535532082750145,0.012480081876243977,0.012480081876243977,0.012480081876243977,0.020610279675285996,0.010341944221458961,0.010341944221458961,0.00207731503260873
26,0.0060237876277699064,0.008246229789814747,0.003916887163964654,0.006049044672804978,0.008428676657385871,0.0060237876277699064,0.004280100391910695,0.0023077422673835305,0.0041971586485256675,0.0041971586485256675,0.0041971586485256675,0.006049044672804978,0.006049044672804978,0.006049044672804978,0.0024165751728829152
27,0.9922683631587566,1.0179710410913272,0.9921558240549209,1.0,1.001667202194765,1.0123837244558322,1.0016655996704662,0.41678570737880943,1.0004724550055661,0.9999821651941704,0.9999821651941704,1.0,1.0,1.0,1.001243166850632
28,0.011553347793651787,0.012326884557164393,0.025837832203400406,0.0,0.0005496994728321702,0.01727799143183547,0.00530305133876894,1.0180660854823118,0.0036887365697122116,0.0043676657550204044,0.0043676657550204044,0.0,0.0,0.0,0.005161705115778866
29,0.018906863817972137,0.025908417656872972,0.010856004581779054,0.010195767105888364,0.006005720359855338,0.010268335453827113,0.9890444781284479,0.014922493607031547,0.99078925925448,0.00880980955934245,0.00880980955934245,0.010195767105888364,0.010195767105888364,0.010195767105888364,0.4048417321729552
30,1.0,1.0621677742325053,0.0240323806593084,1.009586048829198,1.0086077228216617,0.5260688116675876,0.02974734339405193,1.0696013554506627,0.016152961203826765,1.0549301405985243,1.0549301405985243,0.037967850199020416,0.019365324866931058,0.019365324866931058,0.04171025188483733
31,0.009586048829198078,0.009513282672542103,0.0006402782691930312,0.0,0.011547561812552775,0.009522774118506636,0.0010513528869521254,0.9956269562154659,0.004799729240676423,0.004799729240676423,0.004799729240676423,0.0,0.009586048829198078,0.0,1.001912120943777
32,0.9951485185260764,0.9966469931217,0.9900835361724769,0.989658055778541,0.9966452475293649,1.0,0.9917842040282904,0.9932033486361247,0.9899154345239547,0.9899154345239547,0.9899154345239547,0.989658055778541,0.989658055778541,0.989658055778541,0.989658055778541
33,0.008420422975299994,1.0353149116127163,0.0069503922380203,0.011681805047635238,1.0005497028227637,1.0,1.0091665320052539,1.0200229500659828,0.00803695936904873,1.0080369593690488,1.0080369593690488,0.011681805047635238,0.011681805047635238,1.0,1.0070204276777723
34,0.020021585416066013,0.005584245866137815,1.0024620796834167,1.0,1.005303019514421,0.009218530029378632,1.0107156402523292,0.018971711780792967,1.0042110409292344,0.004211040929234432,0.004211040929234432,0.009218530029378632,1.0,1.0,0.008347342713520011
35,0.0026980868907138015,0.002375650177923712,0.00921142317476062,0.007124434433381482,0.002379622353528073,0.007124434433381482,0.005910795759484083,0.006695974783381077,0.00689947725118128,0.00689947725118128,0.00689947725118128,0.007124434433381482,0.007124434433381482,0.007124434433381482,0.007124434433381482
36,0.019152104448157226,0.013453326682677274,1.0085915332352113,0.0,0.9977737105762831,0.008988783227254759,0.997774556852931,0.008486888965491164,0.00034899407118724006,6.582281108277653e-06,6.582281108277653e-06,0.0,0.0,0.0,1.0
37,0.9952110361447597,0.0022260712594234246,0.010185059364520297,0.0,0.009746362292152966,0.016873818564396213,0.009745872504357144,1.0001174238873045,0.007403819463744202,0.007403819463744202,0.007403819463744202,0.016873818564396213,1.0,0.0,0.003359012089914759
38,0.011984664174843822,0.03045807702148059,0.012460836079122604,0.0,0.015833692310648427,0.0,0.015838227287334618,0.41062523465625195,0.021811826814063337,1.0228621929165953,1.0228621929165953,0.02647221136119107,0.02647221136119107,0.02647221136119107,0.01053066749216941
39,0.0,0.0022224421620449684,0.00018032560999518008,0.0,0.002226283421756836,0.0,0.0022224421620449684,0.0076619691568048645,0.0007174421392058368,0.0007174421392058368,0.0007174421392058368,0.0,0.0,0.0,0.001201745209753085
40,0.9956735850584219,0.03488577357400238,0.00822513794494443,0.008127880883400398,0.009795077913687817,0.008127880883400398,0.009794932191666429,1.022755990601219,0.013071411666190767,0.013708247219895381,0.013708247219895381,1.0162102271812588,1.0162102271812588,1.0162102271812588,0.012982720150863086
41,0.0,0.0022224421620449684,0.014402421784846995,0.01207283230057497,0.014452464285155888,0.0,0.014450994922265302,0.00833152989515337,0.013566612886270715,0.013566612886270715,0.013566612886270715,0.01207283230057497,0.01207283230057497,0.01207283230057497,0.01207283230057497
42,0.979978414583934,1.0055842458661377,0.03870911728398487,0.03747470541866288,0.9625165719448198,0.9625252945813372,0.037484196864627436,0.9650383294851514,0.037505457930187364,0.9624946369859803,0.9624946369859803,0.9625252945813372,0.03747470541866288,0.9625252945813372,0.03747470541866288
43,0.9828484166152872,1.969062557252163,0.9837937556000153,0.9835118772114311,0.9811322548579028,1.0,0.9452126886986274,0.9912765232580676,0.9838211114528825,0.9838211114528825,0.9838211114528825,1.0,0.9835118772114311,0.9835118772114311,0.9801915189198197
44,0.01074377182805517,0.014863594839644058,0.9953308410825014,0.0,0.0018069526451435008,0.015596855051018503,0.0018076653428610822,0.007516527652546293,0.0001825746903427758,0.0001825746903427758,0.0001825746903427758,0.0,1.0077356487796052,0.0,0.0015521196127407054
45,0.018961321772471056,0.015003483081113862,0.00596248682334338,0.007494536546924265,0.011962908490785204,0.007494536546924265,0.005267592909684339,0.0022019793205575863,0.0073693581268197625,0.0073693581268197625,0.0073693581268197625,0.007494536546924265,0.007494536546924265,0.007494536546924265,0.005992511381692467
46,0.007231569231075703,0.021363042701795433,0.003406194204312975,0.0,0.0025059046734065915,0.010806754956582863,0.0021656672181143925,,0.002787091838512417,0.002787091838512417,0.002787091838512417,0.0,0.0,0.0,0.0010770400208241302
47,0.02365349668309778,0.020791779858065993,0.04051409303568857,0.04102726826005479,0.03544197679621702,0.027221468735024314,0.035447628560207806,0.0188506890232079,0.03812454707527038,0.03812454707527038,0.03812454707527038,0.04102726826005479,0.04102726826005479,0.04102726826005479,0.043804352930628516
48,0.024031895995839606,0.03103344983474025,0.0047975748670613825,0.005125032177867598,0.084446910654859,0.005143303275959627,0.00619897972426693,0.5717564941182238,0.9941069627489589,0.004682844896583616,0.004682844896583616,0.005125032177867598,0.005143303275959627,0.005125032177867598,0.005125032177867598
49,0.028391228407818922,0.0224984662856843,1.0019248769244922,0.990954860396993,0.00013086193005136794,0.018033922830261614,0.994309416617497,0.0335244001315719,0.9987908206904523,0.0019238525804041232,0.0019238525804041232,0.018033922830261614,0.009045139603006985,0.009102207107252434,0.9945661139493719
50,0.0013640664602633083,0.01740385040778626,0.0016776206105870778,0.019628806748932512,0.0033547516331523647,0.5719063478957097,0.003355240164889105,0.5931405442861188,0.5833090829252591,0.9993722911206318,0.0006277088793682464,0.0,0.0,0.0,0.0019482717895215262
51,0.01178705975407327,0.011060213415488889,0.014477406097786263,0.016551176263847823,0.007318105411997556,0.027691733869048305,0.016418010559934554,0.012406612548749908,0.015287152474076299,0.015287152474076299,0.015287152474076299,0.016551176263847823,0.016551176263847823,0.016551176263847823,0.015441837461869373
52,0.0009133872042283336,1.0316006733929366,0.9970476742947529,0.990840000714524,0.0018221235195256097,0.990840000714524,0.0018218675289606177,1.0106348233259281,0.00045232840426283073,0.9999077741414019,0.9999077741414019,1.0,0.0,0.0,1.0
53,0.9808911770522953,0.9999905085540354,0.5566294755985738,0.019108822947704676,0.9789296640689408,1.0,0.02107029740684964,0.9865163250299833,0.020003186316407767,0.020003186316407767,0.020003186316407767,0.9808911770522953,0.9808911770522953,0.9808911770522953,0.019108822947704676
54,0.01590707869287371,0.017405553288497255,0.0016403940209548462,0.0,0.001961516333286177,0.020758560166797495,0.0028512078585728315,0.013961908802922049,0.0016441532914807642,0.0016441532914807642,0.0016441532914807642,0.0,0.0,0.0,0.001045052592519426
55,0.03844724276606316,0.061294515935625446,0.038093245177306695,0.044738314765284344,0.024768852072844946,0.022542568651088227,0.03381629196020197,0.021837824551689214,0.03669488012176,0.03582150136574962,0.03582150136574962,0.033683126256288595,0.044738314765284344,0.033683126256288595,0.033683126256288595
56,0.9714260388117445,0.01063822732732532,0.014677691189370522,0.0161196653632769,0.01445246833298962,0.0161196653632769,0.014452614055010913,0.00915644615556808,0.015002835815140732,0.014364454921168682,0.014364454921168682,0.0161196653632769,0.0161196653632769,0.0161196653632769,0.014499569695115089
57,0.021467705001870657,0.9902047607312943,1.0114041052286844,1.0166787411466303,1.0144524688913112,1.0166787411466303,1.0084286868467605,1.0082302100870042,1.0108466238132534,1.010187983841826,1.010187983841826,0.016678741146630344,0.016678741146630344,1.0166787411466303,1.009984088572622
58,0.9961627426810605,1.0134510933930634,0.0006538693438664729,1.0,0.9955316318248119,1.0112272554232542,0.9999887289009652,0.002857761493514957,1.001161578026591,1.0007174496495068,1.0007174496495068,0.0,0.0,1.0,1.001126665454284
59,1.0144995696951151,0.0055850833493378575,0.003057021057936443,0.0,0.00558528657852126,0.028854862672184987,0.0055850833493378575,0.045273511074487315,0.0022287171340536105,0.0005032823175384964,0.0005032823175384964,1.0144995696951151,0.014499569695115169,0.0,0.0029115954199032605
60,0.011466785225546831,0.02249801962803803,0.0006914570485769827,0.0,0.004468371943860869,0.0,0.004468748811186093,0.5821047392276412,0.001653358834562756,0.001653358834562756,0.001653358834562756,0.0,0.0,0.0,0.0030087498723382748
61,0.9837269881136658,0.4254883377999978,0.009447374808727552,0.019628806748932512,0.9966452483668476,1.0,0.008497887412554833,0.0013348499829615083,0.00872500129486039,0.9912749987051396,0.9912749987051396,0.9902189792074145,0.9902189792074145,0.9902189792074145,0.9921804955407006
62,0.020021585416066013,0.005584245866137815,0.0006841930761724675,0.0,1.005303019514421,0.009218530029378632,1.0053033165416962,0.013017827084295408,1.0078726615936677,0.007872568607182044,0.007872568607182044,0.009277813588010752,1.0,1.0,0.00648819936230931
63,1.0006273951135576,0.017405553288497255,0.0001672786877505591,0.0,0.001961516333286177,0.020758560166797495,0.0019667506105032788,0.013961908802922049,3.6590138017406456e-06,3.6590138017406456e-06,3.6590138017406456e-06,0.0,0.0,0.0,0.0
64,0.01890686381797182,0.02590490023233289,0.013275983221678486,0.01526675665331057,0.012608459371516433,0.030373649043518695,0.012608231157426793,0.4239385780140875,0.011413720570328764,0.011413720570328764,0.011413720570328764,0.01526675665331057,0.01526675665331057,0.01526675665331057,0.012226302333259404
65,0.02011536129707582,0.005587316635494957,0.007355501456982274,0.0,0.0,0.024874668639029377,0.006661618074717842,0.00380287155641636,0.008483836244510478,0.008483836244510478,0.008483836244510478,0.012383724455832358,0.012383724455832358,0.012383724455832358,0.009898461066237972
66,0.018221887258515004,0.007249323766014023,0.98448147015446,0.014797001928080552,0.020795195527757594,0.0,0.01403718435123099,0.5958576087883514,0.016059034409158113,0.016059034409158113,0.016059034409158113,0.014797001928080552,0.014797001928080552,0.014797001928080552,0.014797001928080552
67,0.010106964845150033,0.0224984662856843,0.00453937406366945,0.0,0.007248667737643655,0.01367493689707654,0.0035703208080290175,0.02668649628783476,0.002369870704785213,0.005598570177647717,0.005598570177647717,0.0,0.0,0.0,0.004088888067878432
68,0.004851481473923584,0.0033530068782999744,0.014020832598891189,0.010341944221458987,0.0033547524706350937,0.0,1.0082199415041653,1.0144620975832992,0.010493798460893999,0.010903147561172536,0.010903147561172536,0.010341944221458987,0.010341944221458987,0.010341944221458987,0.010341944221458987
69,0.004851481473923584,0.0033530068782999744,0.01877360704749427,0.010341944221458987,0.02272007650008353,0.04182017569462706,0.01790735230822447,0.006796651363875359,0.015824209443897792,0.015824209443897792,0.015824209443897792,0.010341944221458987,0.020758560166797328,0.010341944221458987,0.023898267697364715
70,0.01852751004161578,0.0071069187314547685,0.018487836142889208,0.01971823461450514,0.022376538177420368,0.006542845866771941,0.018580410270460552,0.017298126224820673,0.017892647043996103,0.01841391335530297,0.01841391335530297,0.01971823461450514,0.01971823461450514,0.01971823461450514,0.018395267955186798
71,1.0,1.01909933150174,1.0000673241976892,0.0,0.9980384870166453,1.0191088229477048,0.008530871442403522,0.002036598623213991,0.0035528237785659392,0.9922593136721415,0.9922593136721415,1.009586048829198,0.9903498299662806,1.009586048829198,1.000961476237445
72,0.03707208727918365,1.38993926015707,0.12281007311276745,0.0418201756946269,0.724356836983343,0.7580272096940358,1.0482464448540598,0.09133544354081116,0.037452509939606575,0.031735610218581796,0.031735610218581796,0.06228427825434274,0.0418201756946269,0.06228427825434274,0.03147823147316791
73,0.0006634605961439046,1.034458605558681,0.0009283325490353197,0.0,0.0023796223535282337,0.016678741146630344,0.002379921334930202,0.007764646046636585,0.0003447955654340049,0.000998956062075347,0.000998956062075347,0.0,0.0,0.0,0.0
74,0.007992790753530621,0.005587316635494957,0.0007643025747633394,0.0,0.005585289928452539,0.0,0.0014912469662297344,0.5796030529240798,0.0002922702728874594,0.0002922702728874594,0.0002922702728874594,0.0,0.0,0.0,0.0012325460304482196
75,0.010323641851675147,0.03317091502123755,0.00509334855761583,0.005559525341900608,0.0033547488415430044,0.0055810322632997575,0.005692691045814077,0.009704089056998546,0.005073810241654329,0.0055114716991022175,0.0055114716991022175,0.005559525341900608,0.005559525341900608,0.005559525341900608,0.005559525341900608
76,0.9827522375870525,1.0174055532884974,0.9837358464619954,0.9789383844721704,0.9789296646272625,0.9789383844721704,0.9836829813189198,,0.013254671056500472,0.9863293563339518,0.9863293563339518,0.9895076261823577,0.9895076261823577,0.9895076261823577,0.9863449759405284
77,0.9490048505878159,0.9966428057065095,0.9537333662183227,0.019628806748932512,0.9761811506924485,0.9604716358133627,0.028889739054939433,0.11062749228207466,0.03723249971632793,0.03644377571620827,0.03644377571620827,0.9604716358133627,0.9604716358133627,0.9604716358133627,0.9734375271165293
78,0.004764116509774755,0.027611389679336986,0.00011097227349720844,0.0,0.0092330708518503,0.011140557605200349,0.00013316570391323857,0.004144563715097949,0.0004857151002461541,0.0004857151002461541,0.0004857151002461541,0.0,0.0,0.0,0.0
79,1.0159070786928737,1.0174055532884974,1.0033102163717846,0.0,0.9980384836667138,1.0207585601667974,0.007688486203856502,,1.003701301571125,1.0053449941497232,1.0053449941497232,1.0,0.0,1.0,1.0062589904716823
80,0.9961627426810605,1.0134510933930634,1.0042429424047055,1.0,0.9955316318248119,1.0112272554232542,1.0134510933930634,1.010522511323855,0.9980499172249628,1.0020494248212124,1.0020494248212124,1.0,1.0,1.0,1.0078682433333392
81,0.007731636841243449,0.01797104109132729,0.004047706449638639,0.0,0.001667202194764942,0.012490944183196845,0.006419328871319443,0.008580852899416142,0.004929993842365964,0.004438007157305074,0.004438007157305074,0.0,0.012490944183196845,0.0,0.004983407514255662
82,0.9827522375870525,1.0174055532884974,0.9902656317088878,0.9895076261823577,0.9980384836667138,0.9789383844721704,0.9884541795923681,0.02569202733131479,3.6590138017406456e-06,0.9842471638654008,0.9842471638654008,0.0,0.021061615527829577,0.9789383844721704,0.010492373817642385
83,0.025452953423435256,0.0019667506105035992,0.014527729732609929,0.021061615527829577,0.016316807216649028,0.03527547474753049,0.019888135179189623,0.01885682634522809,0.017698966114236894,0.017698966114236894,0.017698966114236894,0.021061615527829577,0.021061615527829577,0.021061615527829577,0.016824622641358946
84,0.0,0.012045132289868915,0.9896498118304328,0.9885043611621706,0.012045338310661853,0.011495638837829437,0.007654793872053447,0.012743145029637868,0.009842233434462569,0.009842233434462569,0.009842233434462569,0.0,0.011495638837829437,0.011495638837829437,0.008056554871058458
85,0.010409783077930659,0.011905309650573988,0.016253166123965566,0.009460329249066243,0.009469061377055856,0.9905396707509337,0.990530179304969,0.993052705654748,0.008742766945050837,0.9912572330549492,0.9912572330549492,0.9905396707509337,0.009460329249066243,0.9905396707509337,0.009460329249066243
86,0.011510065860373557,0.03617675311069971,0.0005282261247570709,1.0,0.004464756176078248,0.0,0.0005537855458100516,0.6030285862034679,0.00029810189646330864,0.00020981958283049944,0.00020981958283049944,0.0,1.0,0.0,0.0
87,0.9837221790740905,1.0236361773326554,0.9848249530121547,0.0,0.023633321519023906,0.0,0.010855674603695806,0.018806709669899016,0.0011904505205797983,0.008496858599915948,0.008496858599915948,0.0,0.0,0.017702001733458983,0.007054757533950619
88,0.008155241547578252,0.573945542348546,0.0009186215152068089,0.0,1.0036332339593854,0.0,0.0036342841632409167,1.323750993133842,1.0006864082686036,0.0010488620955315863,0.0010488620955315863,0.0,0.0,0.0,0.0009192068108917987
89,0.012072832300574972,0.014295274462619712,0.00041213970881337356,0.0,0.002379631984580858,0.012072832300574972,0.0017689442808942715,,0.0010153962547088855,0.0010153962547088855,0.0010153962547088855,0.0,0.0,0.0,0.0012128584496500453
90,0.0038138531148822156,1.0608090771646278e-05,0.045453324256846554,0.0,0.019100099194543647,0.032180405749149855,0.01886726247290562,0.06095046450678689,0.06908660038948107,0.06908660038948107,0.06908660038948107,0.06509502822188483,0.0418201756946269,0.06509502822188483,0.06287720297206636
91,0.012372545149739926,0.001667051308266115,0.0253469519321075,0.016301812329100537,0.022994844083417277,0.016301812329100537,0.016869165332112235,0.025025289071032877,0.017523866210253213,0.01817098485992108,0.01817098485992108,0.016301812329100537,0.03278993511766953,0.016301812329100537,0.016301812329100537
92,1.0033557948625982,1.016271612455442,0.00858283532868298,0.9900845311349172,0.006005714218314452,0.980100442562295,0.0008989339142148925,0.004969716498243648,0.0004254334885467612,1.0004254334885467,1.0004254334885467,0.0,0.0,1.0,1.0019749421850574
93,0.018882819181144053,1.0726992792078751,1.0140718502678754,0.02272007650008345,1.0182517083248954,1.0339473319233374,1.027187760513177,0.4414379488292347,0.022549107007595715,1.022549084462814,1.022549084462814,1.0227200765000835,0.02272007650008345,1.0227200765000835,1.0260974367024038
94,1.0145139965733898,0.01063822732732532,0.04192861763266093,0.0,0.0019615226144073144,0.0161196653632769,0.008221093043072317,1.014498126999353,0.0015069092026112005,0.0015069092026112005,0.0015069092026112005,0.0,0.0,0.0,0.004817016297775795
95,0.004285539024905978,0.006691013142941898,0.013511929717547142,0.012278329778436703,0.006693039849984194,0.012278329778436703,0.014870109068126393,0.016081201334853006,0.012958529688619835,0.012472181827616302,0.012472181827616302,0.012278329778436703,0.012278329778436703,0.012278329778436703,0.012278329778436703
96,1.5863866815287055,1.6263006797872706,0.586511230484936,0.0,1.5804941248690418,1.5760293759511483,0.003066473217039802,1.5915198532524586,0.5861186868891165,0.5861186868891165,0.5861186868891165,1.593840652067609,0.0,1.584962500721156,0.5885203201343454
97,0.004873122819294683,0.0022260712594234246,0.9943102803562486,0.0,0.0022262722553190134,0.0,0.003772711236168177,1.0001174238873045,0.0027574260886472223,0.0020949379004386887,0.0020949379004386887,0.0,1.0,0.0,0.0
98,0.0,0.01909933150174009,0.00017313379314205012,0.0,0.001961512983354701,0.019365324866931058,1.001961474459145,0.005625147977687891,1.0001354273306602,0.0002436025349761487,0.0002436025349761487,0.0,0.0,0.0,0.0
99,0.002051989635018687,0.012889883972571254,0.002829576510479817,0.007341975341168074,0.0009157061817351234,0.007341975341168074,0.0009157061817351234,0.00459611325540473,0.0030030502268328595,0.0030030502268328595,0.0030030502268328595,0.007341975341168074,0.007341975341168074,0.007341975341168074,0.0029323080031580387
100,0.9899675747092271,1.0106416610035622,0.9878250715586333,0.987288948250446,0.9946969795085158,0.9744649078928623,0.986790941008901,,0.9873144824499828,0.9873144824499828,0.9873144824499828,0.0,0.025535092107137648,0.025535092107137648,0.987288948250446
101,1.5634947957192855,1.570513180761888,0.5781141993068158,0.5682837595745259,0.5705100485795015,0.5682837595745259,0.01445183240449316,1.5843902840510329,0.5734567689525086,0.5727976942025957,0.5727976942025957,1.5514099410101296,1.584962500721156,1.584962500721156,0.5749784121485342
102,0.011466785225546831,0.02249801962803803,0.005782352594006111,0.0,0.004468371943860869,0.0,0.004468748811186093,0.006298469107110481,0.005811865859192327,0.005811865859192327,0.005811865859192327,0.0,0.9924663273145925,0.0,0.00602378762777011
103,1.0053116261137294,1.04709207938907,1.0135823390535523,1.023458972823989,1.0123268705991173,1.0117771677763534,1.0166249143241346,0.9998107816849685,1.0054863412788546,0.996634124217936,0.996634124217936,0.9881258997117083,0.9881258997117083,0.9881258997117083,1.0106037679224131
104,0.007649883168444964,0.020235488401988754,0.0005409092261910627,0.0,0.005585291463837719,0.013939190957873729,0.0019407834744327474,0.006187526534783763,0.0012641623889544647,0.0012641623889544647,0.0012641623889544647,0.0,0.0,0.0,0.0
105,0.0006634605961439046,0.009795239268705765,0.00851542476064788,0.0,0.0023796223535282337,0.016488122788569093,0.002379921334930202,0.007764646046636585,0.0003447955654340049,0.000998956062075347,0.000998956062075347,0.0,0.0,0.0,0.0
