Tolerance (%),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
0.028,0.47956989247311826,0.6623655913978495,0.9333333333333333,0.7462365591397849,0.5849462365591398,0.6645161290322581,0.6967741935483871,0.7548387096774194,0.8924731182795699,0.8881720430107527,0.8817204301075269,0.7225806451612903,0.8473118279569892,0.6623655913978495,0.6150537634408603,0.9010752688172043,0.896774193548387,0.9290322580645162,0.9010752688172043,0.9161290322580645,0.8881720430107527,0.43010752688172044,0.3311827956989247,0.4559139784946237,0.6752688172043011,0.8
0.0285,0.4881720430107527,0.6623655913978495,0.9354838709677419,0.7462365591397849,0.589247311827957,0.6645161290322581,0.6989247311827957,0.7548387096774194,0.8924731182795699,0.8903225806451613,0.8817204301075269,0.7247311827956989,0.8473118279569892,0.6623655913978495,0.6172043010752688,0.9032258064516129,0.896774193548387,0.9290322580645162,0.9010752688172043,0.9161290322580645,0.8903225806451613,0.432258064516129,0.33548387096774196,0.46021505376344085,0.6795698924731183,0.8043010752688172
0.029,0.4924731182795699,0.6645161290322581,0.9376344086021505,0.7483870967741936,0.5935483870967742,0.6666666666666666,0.7032258064516129,0.7548387096774194,0.8946236559139785,0.8924731182795699,0.8817204301075269,0.7268817204301076,0.8494623655913979,0.6666666666666666,0.621505376344086,0.9032258064516129,0.896774193548387,0.9290322580645162,0.9096774193548387,0.9204301075268817,0.8946236559139785,0.432258064516129,0.3419354838709677,0.46881720430107526,0.6838709677419355,0.8043010752688172
0.0295,0.4967741935483871,0.6645161290322581,0.9397849462365592,0.7612903225806451,0.5978494623655914,0.6666666666666666,0.7075268817204301,0.7569892473118279,0.896774193548387,0.8946236559139785,0.8817204301075269,0.7290322580645161,0.8516129032258064,0.6666666666666666,0.6236559139784946,0.9032258064516129,0.8989247311827957,0.9311827956989247,0.9118279569892473,0.9225806451612903,0.896774193548387,0.4344086021505376,0.34408602150537637,0.46881720430107526,0.6860215053763441,0.8043010752688172
0.03,0.5032258064516129,0.6645161290322581,0.9397849462365592,0.7612903225806451,0.5978494623655914,0.6709677419354839,0.7118279569892473,0.7591397849462366,0.896774193548387,0.9010752688172043,0.8817204301075269,0.7290322580645161,0.8516129032258064,0.6666666666666666,0.6258064516129033,0.9075268817204301,0.9032258064516129,0.9354838709677419,0.9118279569892473,0.9225806451612903,0.8989247311827957,0.44086021505376344,0.3548387096774194,0.47096774193548385,0.6903225806451613,0.8043010752688172
0.0305,0.5096774193548387,0.6645161290322581,0.9397849462365592,0.7741935483870968,0.6,0.6709677419354839,0.7139784946236559,0.7612903225806451,0.896774193548387,0.9010752688172043,0.8838709677419355,0.7311827956989247,0.8559139784946237,0.6666666666666666,0.6279569892473118,0.9096774193548387,0.9032258064516129,0.9354838709677419,0.9118279569892473,0.9225806451612903,0.9010752688172043,0.443010752688172,0.3634408602150538,0.4774193548387097,0.6924731182795699,0.8043010752688172
0.031,0.5182795698924731,0.6709677419354839,0.9397849462365592,0.7763440860215054,0.6021505376344086,0.6731182795698925,0.7161290322580646,0.7634408602150538,0.896774193548387,0.9010752688172043,0.8838709677419355,0.7333333333333333,0.8559139784946237,0.6666666666666666,0.6279569892473118,0.9096774193548387,0.9032258064516129,0.9354838709677419,0.9118279569892473,0.9247311827956989,0.9010752688172043,0.44516129032258067,0.36774193548387096,0.47956989247311826,0.6946236559139785,0.8043010752688172
0.0315,0.5225806451612903,0.6709677419354839,0.9397849462365592,0.7827956989247312,0.6021505376344086,0.6731182795698925,0.7225806451612903,0.7655913978494624,0.896774193548387,0.9010752688172043,0.8838709677419355,0.7354838709677419,0.8580645161290322,0.6666666666666666,0.6279569892473118,0.9096774193548387,0.9032258064516129,0.9354838709677419,0.9118279569892473,0.9268817204301075,0.9032258064516129,0.44516129032258067,0.3720430107526882,0.47956989247311826,0.6946236559139785,0.8064516129032258
0.032,0.5225806451612903,0.6709677419354839,0.9397849462365592,0.7849462365591398,0.6043010752688172,0.6774193548387096,0.7268817204301076,0.7741935483870968,0.896774193548387,0.9010752688172043,0.8838709677419355,0.7376344086021506,0.8580645161290322,0.6688172043010753,0.6279569892473118,0.9096774193548387,0.9032258064516129,0.9354838709677419,0.9118279569892473,0.9268817204301075,0.9032258064516129,0.44731182795698926,0.3720430107526882,0.4881720430107527,0.6967741935483871,0.8064516129032258
0.0325,0.5268817204301075,0.6752688172043011,0.9397849462365592,0.7849462365591398,0.6043010752688172,0.6774193548387096,0.7290322580645161,0.7784946236559139,0.896774193548387,0.9010752688172043,0.8838709677419355,0.7440860215053764,0.8580645161290322,0.6774193548387096,0.632258064516129,0.9096774193548387,0.9053763440860215,0.9376344086021505,0.9118279569892473,0.9268817204301075,0.9053763440860215,0.44731182795698926,0.3720430107526882,0.49032258064516127,0.6967741935483871,0.8086021505376344
0.033,0.5376344086021505,0.6795698924731183,0.9397849462365592,0.7849462365591398,0.6043010752688172,0.6774193548387096,0.7311827956989247,0.7784946236559139,0.896774193548387,0.9032258064516129,0.8838709677419355,0.7462365591397849,0.8580645161290322,0.6774193548387096,0.6344086021505376,0.9096774193548387,0.9075268817204301,0.9397849462365592,0.9118279569892473,0.9268817204301075,0.9053763440860215,0.44731182795698926,0.3720430107526882,0.4924731182795699,0.7010752688172043,0.8086021505376344
0.0335,0.5440860215053763,0.6817204301075269,0.9419354838709677,0.7870967741935484,0.610752688172043,0.6795698924731183,0.7333333333333333,0.7806451612903226,0.896774193548387,0.9032258064516129,0.886021505376344,0.7462365591397849,0.8580645161290322,0.6774193548387096,0.6344086021505376,0.9096774193548387,0.9075268817204301,0.9397849462365592,0.9118279569892473,0.9290322580645162,0.9053763440860215,0.44946236559139785,0.3720430107526882,0.4924731182795699,0.7032258064516129,0.8086021505376344
0.034,0.546236559139785,0.6817204301075269,0.9440860215053763,0.7913978494623656,0.610752688172043,0.6795698924731183,0.7333333333333333,0.7806451612903226,0.8989247311827957,0.9032258064516129,0.8881720430107527,0.7526881720430108,0.8602150537634409,0.6795698924731183,0.6344086021505376,0.9096774193548387,0.9075268817204301,0.9397849462365592,0.9118279569892473,0.9290322580645162,0.9053763440860215,0.44946236559139785,0.38064516129032255,0.4946236559139785,0.7053763440860215,0.810752688172043
0.0345,0.5483870967741935,0.6817204301075269,0.9440860215053763,0.7935483870967742,0.6129032258064516,0.6817204301075269,0.7354838709677419,0.7806451612903226,0.8989247311827957,0.9032258064516129,0.8881720430107527,0.7526881720430108,0.8602150537634409,0.6817204301075269,0.6344086021505376,0.9118279569892473,0.9096774193548387,0.9419354838709677,0.9118279569892473,0.9290322580645162,0.9053763440860215,0.4559139784946237,0.38924731182795697,0.5010752688172043,0.7096774193548387,0.810752688172043
0.035,0.556989247311828,0.6838709677419355,0.9440860215053763,0.7935483870967742,0.6172043010752688,0.6860215053763441,0.7397849462365591,0.7806451612903226,0.8989247311827957,0.9032258064516129,0.8881720430107527,0.7526881720430108,0.8602150537634409,0.6838709677419355,0.6344086021505376,0.9118279569892473,0.9096774193548387,0.9419354838709677,0.9118279569892473,0.9290322580645162,0.9053763440860215,0.45806451612903226,0.3913978494623656,0.5010752688172043,0.7096774193548387,0.810752688172043
0.0355,0.5612903225806452,0.6838709677419355,0.9440860215053763,0.7956989247311828,0.6193548387096774,0.6860215053763441,0.7505376344086021,0.7806451612903226,0.8989247311827957,0.9032258064516129,0.8881720430107527,0.7548387096774194,0.8602150537634409,0.6860215053763441,0.6365591397849463,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9118279569892473,0.9290322580645162,0.9053763440860215,0.4645161290322581,0.3913978494623656,0.5032258064516129,0.7118279569892473,0.8172043010752689
0.036,0.5634408602150538,0.6838709677419355,0.9440860215053763,0.7978494623655914,0.6193548387096774,0.6860215053763441,0.7505376344086021,0.7806451612903226,0.9032258064516129,0.9053763440860215,0.8881720430107527,0.7591397849462366,0.8602150537634409,0.6860215053763441,0.6365591397849463,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9161290322580645,0.9311827956989247,0.9053763440860215,0.4645161290322581,0.3956989247311828,0.5053763440860215,0.7139784946236559,0.8172043010752689
0.0365,0.567741935483871,0.6838709677419355,0.9440860215053763,0.8,0.621505376344086,0.6881720430107527,0.7505376344086021,0.7806451612903226,0.9053763440860215,0.9053763440860215,0.8881720430107527,0.7591397849462366,0.8602150537634409,0.6881720430107527,0.6387096774193548,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9161290322580645,0.9311827956989247,0.9053763440860215,0.4666666666666667,0.3956989247311828,0.5075268817204301,0.7161290322580646,0.8172043010752689
0.037,0.5698924731182796,0.6838709677419355,0.9440860215053763,0.8043010752688172,0.621505376344086,0.6881720430107527,0.7569892473118279,0.7827956989247312,0.9053763440860215,0.9053763440860215,0.8881720430107527,0.7612903225806451,0.8602150537634409,0.6881720430107527,0.6387096774193548,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9161290322580645,0.9333333333333333,0.9053763440860215,0.4666666666666667,0.3956989247311828,0.5075268817204301,0.7161290322580646,0.821505376344086
0.0375,0.5698924731182796,0.6860215053763441,0.946236559139785,0.8064516129032258,0.621505376344086,0.6881720430107527,0.7569892473118279,0.7827956989247312,0.9053763440860215,0.9053763440860215,0.8903225806451613,0.7612903225806451,0.8602150537634409,0.6881720430107527,0.6387096774193548,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9161290322580645,0.9333333333333333,0.9053763440860215,0.4731182795698925,0.4,0.513978494623656,0.7182795698924731,0.821505376344086
0.038,0.5720430107526882,0.6860215053763441,0.946236559139785,0.810752688172043,0.6236559139784946,0.6881720430107527,0.7591397849462366,0.7827956989247312,0.9053763440860215,0.9075268817204301,0.8924731182795699,0.7612903225806451,0.8602150537634409,0.6903225806451613,0.6387096774193548,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9161290322580645,0.9354838709677419,0.9053763440860215,0.4752688172043011,0.4021505376344086,0.5182795698924731,0.7182795698924731,0.821505376344086
0.0385,0.5741935483870968,0.6860215053763441,0.946236559139785,0.810752688172043,0.6258064516129033,0.6881720430107527,0.7634408602150538,0.7827956989247312,0.9053763440860215,0.9075268817204301,0.8924731182795699,0.7612903225806451,0.8602150537634409,0.6903225806451613,0.6387096774193548,0.9139784946236559,0.9118279569892473,0.946236559139785,0.9182795698924732,0.9354838709677419,0.9075268817204301,0.4752688172043011,0.4064516129032258,0.5204301075268817,0.7182795698924731,0.821505376344086
0.039,0.5741935483870968,0.6860215053763441,0.9483870967741935,0.810752688172043,0.6258064516129033,0.6881720430107527,0.7634408602150538,0.7827956989247312,0.9053763440860215,0.9075268817204301,0.8924731182795699,0.7655913978494624,0.8602150537634409,0.6924731182795699,0.6387096774193548,0.9161290322580645,0.9118279569892473,0.946236559139785,0.9182795698924732,0.9354838709677419,0.9096774193548387,0.4752688172043011,0.40860215053763443,0.5204301075268817,0.7204301075268817,0.8236559139784946
0.0395,0.5763440860215053,0.6860215053763441,0.9483870967741935,0.8150537634408602,0.6279569892473118,0.6881720430107527,0.7634408602150538,0.7827956989247312,0.9053763440860215,0.9075268817204301,0.8924731182795699,0.7677419354838709,0.8602150537634409,0.6946236559139785,0.6387096774193548,0.9182795698924732,0.9118279569892473,0.946236559139785,0.9204301075268817,0.9354838709677419,0.9161290322580645,0.4752688172043011,0.410752688172043,0.5204301075268817,0.7204301075268817,0.8236559139784946
0.04,0.578494623655914,0.6860215053763441,0.9483870967741935,0.8193548387096774,0.6279569892473118,0.6881720430107527,0.7677419354838709,0.7849462365591398,0.9075268817204301,0.9096774193548387,0.8924731182795699,0.7677419354838709,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9182795698924732,0.9139784946236559,0.9483870967741935,0.9225806451612903,0.9354838709677419,0.9182795698924732,0.4774193548387097,0.4129032258064516,0.524731182795699,0.7204301075268817,0.8236559139784946
0.0405,0.5806451612903226,0.6881720430107527,0.9483870967741935,0.821505376344086,0.6301075268817204,0.6881720430107527,0.7698924731182796,0.7870967741935484,0.9075268817204301,0.9096774193548387,0.8924731182795699,0.7677419354838709,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9182795698924732,0.9161290322580645,0.9505376344086022,0.9225806451612903,0.9354838709677419,0.9182795698924732,0.4774193548387097,0.4172043010752688,0.524731182795699,0.7247311827956989,0.8236559139784946
0.041,0.5806451612903226,0.6881720430107527,0.9483870967741935,0.8236559139784946,0.632258064516129,0.6881720430107527,0.7698924731182796,0.7870967741935484,0.9075268817204301,0.9118279569892473,0.8924731182795699,0.7677419354838709,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9182795698924732,0.9161290322580645,0.9505376344086022,0.9247311827956989,0.9354838709677419,0.9182795698924732,0.4774193548387097,0.41935483870967744,0.5268817204301075,0.7247311827956989,0.8258064516129032
0.0415,0.5827956989247312,0.6903225806451613,0.9483870967741935,0.8236559139784946,0.632258064516129,0.6881720430107527,0.7698924731182796,0.789247311827957,0.9075268817204301,0.9118279569892473,0.8924731182795699,0.7698924731182796,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9204301075268817,0.9182795698924732,0.9526881720430107,0.9247311827956989,0.9354838709677419,0.9182795698924732,0.47956989247311826,0.41935483870967744,0.5290322580645161,0.7247311827956989,0.8258064516129032
0.042,0.5849462365591398,0.6903225806451613,0.9483870967741935,0.8236559139784946,0.632258064516129,0.6881720430107527,0.7720430107526882,0.789247311827957,0.9118279569892473,0.9118279569892473,0.8924731182795699,0.7698924731182796,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9204301075268817,0.9182795698924732,0.9526881720430107,0.9247311827956989,0.9376344086021505,0.9182795698924732,0.47956989247311826,0.421505376344086,0.5333333333333333,0.7247311827956989,0.8258064516129032
0.0425,0.5870967741935483,0.6946236559139785,0.9483870967741935,0.8236559139784946,0.632258064516129,0.6881720430107527,0.7720430107526882,0.789247311827957,0.9118279569892473,0.9118279569892473,0.8924731182795699,0.7698924731182796,0.8602150537634409,0.6946236559139785,0.6430107526881721,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9247311827956989,0.9376344086021505,0.9182795698924732,0.47956989247311826,0.421505376344086,0.5333333333333333,0.7268817204301076,0.8258064516129032
0.043,0.589247311827957,0.6989247311827957,0.9483870967741935,0.8236559139784946,0.632258064516129,0.6881720430107527,0.7720430107526882,0.789247311827957,0.9118279569892473,0.9118279569892473,0.8924731182795699,0.7698924731182796,0.8602150537634409,0.6967741935483871,0.6430107526881721,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9247311827956989,0.9376344086021505,0.9204301075268817,0.47956989247311826,0.421505376344086,0.5376344086021505,0.7268817204301076,0.8258064516129032
0.0435,0.6,0.7010752688172043,0.9483870967741935,0.8258064516129032,0.632258064516129,0.6946236559139785,0.7720430107526882,0.789247311827957,0.9161290322580645,0.9161290322580645,0.8924731182795699,0.7720430107526882,0.8602150537634409,0.6967741935483871,0.6430107526881721,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9268817204301075,0.9397849462365592,0.9225806451612903,0.4838709677419355,0.4236559139784946,0.5440860215053763,0.7290322580645161,0.8258064516129032
0.044,0.6064516129032258,0.7010752688172043,0.9483870967741935,0.8258064516129032,0.6344086021505376,0.6946236559139785,0.7720430107526882,0.789247311827957,0.9161290322580645,0.9161290322580645,0.8924731182795699,0.7720430107526882,0.8602150537634409,0.6989247311827957,0.6451612903225806,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9311827956989247,0.9397849462365592,0.9225806451612903,0.4881720430107527,0.4258064516129032,0.5440860215053763,0.7311827956989247,0.8258064516129032
0.0445,0.6086021505376344,0.7010752688172043,0.9483870967741935,0.8279569892473119,0.6344086021505376,0.6946236559139785,0.7741935483870968,0.789247311827957,0.9161290322580645,0.9161290322580645,0.8946236559139785,0.7720430107526882,0.8602150537634409,0.6989247311827957,0.6451612903225806,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9311827956989247,0.9397849462365592,0.9225806451612903,0.49032258064516127,0.4258064516129032,0.5440860215053763,0.7333333333333333,0.8258064516129032
0.045,0.6086021505376344,0.7010752688172043,0.9483870967741935,0.8279569892473119,0.6344086021505376,0.6967741935483871,0.7741935483870968,0.789247311827957,0.9161290322580645,0.9161290322580645,0.8946236559139785,0.7741935483870968,0.8602150537634409,0.7010752688172043,0.6451612903225806,0.9225806451612903,0.9204301075268817,0.9548387096774194,0.9333333333333333,0.9397849462365592,0.9225806451612903,0.49032258064516127,0.42795698924731185,0.5440860215053763,0.7333333333333333,0.8279569892473119
0.0455,0.6086021505376344,0.7032258064516129,0.9483870967741935,0.8279569892473119,0.6365591397849463,0.6989247311827957,0.7763440860215054,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.8946236559139785,0.7784946236559139,0.8623655913978494,0.7010752688172043,0.6451612903225806,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9333333333333333,0.9397849462365592,0.9225806451612903,0.4924731182795699,0.432258064516129,0.5440860215053763,0.7354838709677419,0.8279569892473119
0.046,0.6150537634408603,0.7053763440860215,0.9483870967741935,0.8279569892473119,0.6365591397849463,0.6989247311827957,0.7806451612903226,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.8946236559139785,0.7806451612903226,0.8623655913978494,0.7010752688172043,0.6451612903225806,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9333333333333333,0.9397849462365592,0.9225806451612903,0.4924731182795699,0.432258064516129,0.546236559139785,0.7354838709677419,0.8279569892473119
0.0465,0.6150537634408603,0.7053763440860215,0.9483870967741935,0.8279569892473119,0.6387096774193548,0.6989247311827957,0.7827956989247312,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7806451612903226,0.8623655913978494,0.7010752688172043,0.6451612903225806,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9333333333333333,0.9397849462365592,0.9225806451612903,0.4924731182795699,0.4344086021505376,0.5526881720430108,0.7376344086021506,0.8279569892473119
0.047,0.6150537634408603,0.7075268817204301,0.9483870967741935,0.8279569892473119,0.6408602150537634,0.6989247311827957,0.7849462365591398,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7849462365591398,0.8623655913978494,0.7032258064516129,0.6473118279569893,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9333333333333333,0.9397849462365592,0.9225806451612903,0.4946236559139785,0.4344086021505376,0.556989247311828,0.7376344086021506,0.8279569892473119
0.0475,0.6150537634408603,0.7075268817204301,0.9483870967741935,0.8279569892473119,0.6408602150537634,0.6989247311827957,0.7849462365591398,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7849462365591398,0.8623655913978494,0.7075268817204301,0.6473118279569893,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9354838709677419,0.9397849462365592,0.9225806451612903,0.4946236559139785,0.43870967741935485,0.5591397849462365,0.7376344086021506,0.8301075268817204
0.048,0.6150537634408603,0.7075268817204301,0.9483870967741935,0.8301075268817204,0.6408602150537634,0.6989247311827957,0.7849462365591398,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7870967741935484,0.8623655913978494,0.7075268817204301,0.6473118279569893,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9354838709677419,0.9397849462365592,0.9225806451612903,0.4967741935483871,0.44086021505376344,0.5591397849462365,0.7376344086021506,0.8301075268817204
0.0485,0.6172043010752688,0.7075268817204301,0.9505376344086022,0.8301075268817204,0.6408602150537634,0.7010752688172043,0.7849462365591398,0.7913978494623656,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7870967741935484,0.8623655913978494,0.7075268817204301,0.6473118279569893,0.9247311827956989,0.9225806451612903,0.956989247311828,0.9354838709677419,0.9397849462365592,0.9225806451612903,0.4967741935483871,0.443010752688172,0.5612903225806452,0.7376344086021506,0.8301075268817204
0.049,0.6193548387096774,0.7075268817204301,0.9505376344086022,0.832258064516129,0.6408602150537634,0.7010752688172043,0.7849462365591398,0.7935483870967742,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7870967741935484,0.864516129032258,0.7096774193548387,0.6473118279569893,0.9268817204301075,0.9225806451612903,0.956989247311828,0.9376344086021505,0.9397849462365592,0.9225806451612903,0.4967741935483871,0.44946236559139785,0.5612903225806452,0.7419354838709677,0.8301075268817204
0.0495,0.621505376344086,0.7075268817204301,0.9505376344086022,0.832258064516129,0.6408602150537634,0.7010752688172043,0.7849462365591398,0.7935483870967742,0.9161290322580645,0.9161290322580645,0.896774193548387,0.7870967741935484,0.864516129032258,0.7096774193548387,0.6473118279569893,0.9290322580645162,0.9225806451612903,0.956989247311828,0.9376344086021505,0.9397849462365592,0.9225806451612903,0.4967741935483871,0.4559139784946237,0.5634408602150538,0.7419354838709677,0.8301075268817204
0.05,0.621505376344086,0.7075268817204301,0.9505376344086022,0.8344086021505376,0.6451612903225806,0.7032258064516129,0.7849462365591398,0.7956989247311828,0.9182795698924732,0.9182795698924732,0.8989247311827957,0.789247311827957,0.864516129032258,0.7096774193548387,0.6473118279569893,0.9290322580645162,0.9247311827956989,0.9591397849462365,0.9397849462365592,0.9419354838709677,0.9247311827956989,0.4967741935483871,0.45806451612903226,0.567741935483871,0.7419354838709677,0.8301075268817204
