Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
1817,0.003659342585595573,0.0005494934520395503,0.0005494934520395503,0.0007498237455041128,0.0007498008336779117,0.0007498008336779117,0.0,0.0
1818,0.0038372573189395104,0.20609617133545927,0.008952939426934939,0.010015330044204664,0.010015330044204664,0.010015330044204664,0.0,0.0
1819,0.3095594605607836,0.046224834557069994,0.0912757580009556,0.387398637841645,0.3776340985084437,0.03740340077040028,0.40498383461492093,0.4983401459734052
1820,0.01074377182805517,0.014863594839644058,0.0018076653428610822,0.0004292113199623707,0.0004292113199623707,0.0004292113199623707,0.0,0.0
1821,0.12101540096136597,0.46511407889677214,0.383685572280008,0.4619034319353562,0.4565101239050579,0.12845239198615716,0.11164535582890908,0.11164535582890908
1822,0.011466785225546831,0.02249801962803803,0.004468748811186093,0.0007175623040156084,0.0007175623040156084,0.0007175623040156084,0.0,0.0
1823,0.0038475165041219604,0.017970482770111935,0.011763972334536972,0.0018691725308206644,0.47479373876199416,0.47479373876199416,0.0,0.0
1824,0.01074377182805517,0.014863594839644058,0.004676940507106466,0.0001825746903427758,0.0001825746903427758,0.0001825746903427758,0.0,0.0
1825,0.45171336734146844,0.46462918493431227,0.47497817796435166,0.012294319997869984,0.010184316843589305,0.010184316843589305,0.0,0.4777015340610147
1826,0.07360618695228598,0.17933430753533364,0.18879589301084074,0.10923243808214796,0.07035506682313254,0.485392673169082,0.12553088208385882,0.4088055455673292
1827,0.0,0.019104077232527907,0.0019619560118419375,0.00013547542501019682,0.00013547542501019682,0.00013547542501019682,0.0,0.0
1828,0.003929267179360588,0.01796886363736658,0.20352864836995527,7.131327639513611e-05,7.131327639513611e-05,7.131327639513611e-05,0.0,0.01648812278856894
1829,0.017247762412947402,0.017405553288497255,0.0019667506105032788,0.0032901899563480335,0.0024674063787031952,0.0024674063787031952,0.0,0.0
1830,0.0014241808075495434,0.018252583912931806,0.015696464850193572,0.23751477109071578,0.01928598514474365,0.01928598514474365,0.017921907997262457,0.017921907997262457
1831,0.004873122819294683,0.02647398041533627,0.0022260712594234246,0.0005523122611082856,0.0005523122611082856,0.0005523122611082856,0.0,0.0
1832,0.014593341825211633,0.06335892044021456,0.0553289293522658,0.05383959432331229,0.39715777506785305,0.18780473478259074,0.35230174393088115,0.29218075149331035
1833,0.0014241808075495434,0.0413381790661142,0.0011786099386381697,0.0002478798640306961,0.0002478798640306961,0.0002478798640306961,0.0,0.0
1834,0.06859464241316769,0.03394132671172291,0.4340426098586957,0.005508279941712377,0.0750392496479395,0.0750392496479395,0.040930264054882065,0.13750352374993496
1835,0.007731636841243449,0.01797104109132729,0.014449319959268217,0.005914470829436966,0.004929993842365964,0.004929993842365964,0.0,0.0
1836,0.0,0.013453326682677274,0.002225443147068983,0.00034899407118724006,0.0007175623040156084,0.0007175623040156084,0.0,0.0
1837,0.0026207001591355195,0.0242024364816268,0.002894407784958723,0.008975512238064441,0.006169489091058657,0.006169489091058657,0.011874100288291724,0.011874100288291724
1838,0.008732736542602117,0.0361734031827609,0.018250950821473842,0.017874580717003753,0.017874580717003753,0.017874580717003753,0.017073513358941406,0.017073513358941406
1839,0.0038372573189395104,0.013451093393063442,0.004470256281471457,0.011325423488349579,0.01087757281803313,0.01087757281803313,0.0,0.0
1840,0.02854029858448833,0.004746628801777076,0.028206215779970272,0.01872686144685735,0.01872686144685735,0.01872677547368499,0.03435150479077704,0.0
1841,0.02329863293512957,0.023636177332655328,0.0005488234655184055,0.0029692460247544507,0.004353092093367097,0.004353092093367097,0.0,0.0
1842,0.1287477411447469,0.0309416301589763,0.041829192566810246,0.05237248743713286,0.025458573333811345,0.025458573333811345,0.070389327891398,0.07400058144377693
1843,0.006465541662623988,0.0005511684169813306,0.024987273621984312,0.005826337869421797,0.005826337869421797,0.005826337869421797,0.0,0.011681805047635238
1844,0.3708617400852849,0.37886242113114105,0.20609929793995085,0.052372504827904995,0.36266501184171074,1.3626650118417107,0.008988783227254759,0.1124747292584125
1845,0.005724643638183641,0.006145289010806913,0.0003406443929848312,5.336332155092108e-05,5.336332155092108e-05,5.336332155092108e-05,0.0,0.0
1846,0.3099554532212865,0.13111596543319692,0.13111596543319692,0.14417012060083392,0.16093191926888448,0.16093191926888448,0.42701014094491985,0.15795235977623645
1847,0.36335623980202264,0.3980095555034672,0.1770091481387106,0.011536662046251651,0.01045527670596378,0.01045527670596378,0.29444735846525527,0.19094278271139542
1848,0.019108822947704676,9.49144596461497e-06,0.01583281853715369,0.013189007686011653,0.024563661074831506,0.024563661074831506,0.019108822947704676,0.03847414781463567
1849,0.002620700159135839,0.033603646927642894,0.008220506804968527,0.016637789667525764,0.016637789667525764,0.016637789667525764,0.014499569695115169,0.014499569695115169
1850,0.389104008999674,0.2706420067477229,0.3667903704806303,0.1941984270620327,0.18707817199887797,0.18707817199887797,0.4518742674592153,0.4518742674592153
1851,0.006465541662623988,0.0005511684169813306,0.0005511684169813306,0.0016533606693560996,0.0021163900312919314,0.0021163900312919314,0.0,0.0
1852,0.03656194295030163,0.01063822732732532,0.11066837597194314,0.05602483827662768,0.05602483827662768,0.05602483827662768,0.06273575534796275,0.06273575534796275
1853,0.0,0.04767099614616679,0.005026239996700916,0.13354885202019914,0.13354885202019914,0.13354885202019914,0.0,0.014355292977070054
1854,0.46198740027861884,0.20706677279207183,0.18769865631636412,0.012203010365861845,0.42866345464356614,0.42866345464356614,0.26065175452279976,0.4209867656100302
1855,0.0379678501990205,0.024199924033484737,0.16170428526661978,0.04515935665116181,0.046590294308869525,0.046590294308869525,0.0,0.17615695515382698
1856,0.004851481473923584,0.42473938900270913,0.0064262691594330875,0.000704619420338777,0.00111099370096984,0.00111099370096984,0.0,0.0
1857,0.020086987634230096,0.1505060786617558,0.08441500386609951,0.004788016444125759,0.11105119819708226,0.11105119819708226,0.0,0.0
1858,0.023255352300303185,0.03617116989314686,0.010640614151917124,0.006234581030910158,0.006234581030910158,0.006234581030910158,0.00998408857262207,0.00998408857262207
1859,0.004788963855240325,0.051137346705311545,0.0022260712594234246,0.001432669827427296,0.001432669827427296,0.001432669827427296,0.0,0.0
1860,0.008711096712083578,0.015712650550984537,0.005724863099148963,0.0010178584373883252,0.0033922864900557998,0.0033922864900557998,0.0,0.0
1861,0.004764116509774755,0.027611389679336986,0.004675625255494564,0.006500764555375417,0.006500764555375417,0.006500764555375417,0.0,0.0
1862,0.009822521324095347,0.0047487842554576176,0.3964004318905497,0.024237792547728457,0.44038261526037314,0.44038261526037314,0.0,0.014355292977070054
1863,0.03513061959055196,0.007245248020118205,0.029160233818786473,0.038289456415783525,0.038289456415783525,0.038289456415783525,0.02696704760026936,0.02748073642210701
1864,0.0038420662943940928,0.02590490023233289,0.0005664457299618018,0.0018553626073388465,0.0018553626073388465,0.0018553626073388465,0.015430040569605924,0.007694391790000759
1865,0.0,0.03617507814770278,0.0019609929066089007,0.00023036869978592092,0.00023036869978592092,0.00023036869978592092,0.0,0.0
1866,0.3066923435970062,0.31370905367661167,0.28817061163764596,0.2942711761473937,0.3050080555766541,0.3050080555766541,0.029443777892481968,0.289506617194985
1867,0.0,0.019104077232527907,0.005026239996700916,0.0027060339634670688,0.003273797293974328,0.003273797293974328,0.0,0.0
1868,0.4265716104973977,0.01570966353228122,0.0005489211719054713,0.415109769423877,7.233693981764449e-05,7.233693981764449e-05,0.019899557437704798,0.0
1869,0.009822521324095347,0.42924075040777304,0.4197813005165644,0.004161239040497398,0.004161239040497398,0.004161239040497398,0.0,0.014213859219700866
1870,0.0,0.019104077232527907,0.0019619560118419375,0.0015701535913714472,0.0015701535913714472,0.0015701535913714472,0.0,0.0
1871,0.2820951397482816,0.2939760359927702,0.31566747800173295,0.23277258313934465,0.009982439659961442,0.009982439659961442,0.16992500144231237,0.22239242133644802
1872,0.0011907245728894238,0.012611315883050369,0.45867289125980965,0.000782813624642746,0.000782813624642746,0.000782813624642746,0.0,0.013296822613457734
1873,0.011510065860373557,0.004462868488536361,0.003353006878300135,0.004877201648106642,0.004877201648106642,0.004877201648106642,0.0,0.0
1874,0.004873122819294683,0.0022260712594234246,0.003772711236168177,0.006739009301150762,0.0060747748904139654,0.0060747748904139654,0.016873818564396213,0.016873818564396213
1875,0.011466785225546831,0.02249801962803803,0.004468748811186093,0.001653358834562756,0.004028182753242732,0.004028182753242732,0.0,0.0
1876,0.0,0.019104077232527907,0.008914486345777045,0.0007044957003583519,0.0007044957003583519,0.0007044957003583519,0.0,0.0
1877,0.11456508708495695,0.02655928139762727,0.034215715337912955,0.035821349394761656,0.0353259146760833,0.0353259146760833,0.21501289097085052,0.05246741989413554
1878,0.004851481473923584,0.036176753110700025,0.001524329182542226,0.00029805036099369095,0.00029805036099369095,0.00029805036099369095,0.0,0.0
1879,0.026205070347394003,0.00891671963539101,0.013414873601519535,0.011470066518034814,0.011470066518034814,0.011470066518034814,0.022367813028454427,0.022367813028454427
1880,0.010106964845150033,0.007245248020118205,0.014595807565541116,0.014243951839688178,0.014243951839688178,0.014243951839688178,0.013546531837947923,0.013546531837947923
1881,0.001427547295631953,0.02022962602412527,0.011616741522688458,1.452200007038102e-05,1.452200007038102e-05,1.452200007038102e-05,0.0,0.0
1882,0.4266374959626365,0.4650167019866353,0.4375355189068819,0.02343762472228599,0.02499137767301539,0.02499137767301539,0.019899557437704798,0.019899557437704798
1883,0.023856359953366997,0.04767099614616679,0.033313749043520365,0.43349323827277114,0.009266551302941062,0.009266551302941062,0.0,0.029146345659516508
1884,0.43054016609520845,0.08508467862864895,0.4713881562868807,0.0070872724209393645,0.008448827926314295,0.008448897029585272,0.0,0.4656635723488118
1885,0.011599996683792588,0.42848859267190736,0.24262790973843676,0.007002103514509264,0.007002103514509264,0.007002103514509264,0.030373649043518865,0.014950341465971604
1886,0.011587974275211825,0.014863594839644058,0.008320323252511946,0.006285281490723297,0.006285281490723297,0.006285281490723297,0.007735648779605267,0.015430040569605969
1887,0.04729369236977574,0.3339732271772314,0.0019619560118419375,0.0010018346101612174,0.00043317628261484013,0.00043317628261484013,0.0,0.0072315692310758635
1888,0.012372545149739926,0.001667051308266115,0.00789857232020453,0.0027202762556774434,0.0027202762556774434,0.002720260015027161,0.0,0.016119665363276994
1889,0.34404212431241765,0.45252113782139175,0.4935488946132544,0.0532595859514298,0.30499792214859167,0.2799645785725645,0.4436066514756146,0.3554806545983888
1890,0.007731636841243449,0.05113204264299114,0.009791945166142768,0.38432751625007605,0.018497274413637146,0.018497274413637146,0.03683676818037154,0.0
1891,0.014461097314390752,0.010636636108736996,0.00822001827339699,0.0029795594926480457,0.0033997894567149274,0.0033997894567149274,0.0,0.0
1892,0.41645061984046766,0.109892134070598,0.3941510691692861,0.2853308973891275,0.44697335068210053,0.03193585140325697,0.1710455413362275,0.049582028850560414
1893,0.0,0.04766401711409708,0.01203940947831166,0.0035528816286567854,0.0024129043470443577,0.0024129043470443577,0.014355292977070054,0.014355292977070054
1894,0.024247546246677208,0.060422624394379905,0.022286553340068398,0.05636496796561489,0.05636496796561489,0.05636496796561489,0.024247546246677208,0.0
1895,0.26534937549644955,0.2495810791511165,0.19209558449035638,0.39393369541144224,0.3931553026716072,0.3931553026716072,0.14201900487242788,0.3575520046180837
1896,0.04394334758759686,0.4739828321204611,0.3938166708516683,0.3693347522727301,0.010429336173060268,0.010429336173060268,0.0,0.0
1897,0.4421694288170729,0.20377431877041705,0.4687495577391307,0.45691520129130286,0.45691520129130286,0.45691520129130286,0.19264507794239588,0.14201900487242788
1898,0.037096131114559915,0.05113572757256571,0.02647398041533627,0.03582127458733139,0.3887104431512412,0.3887104431512412,0.033166863935199374,0.016678741146630392
1899,0.016273011886334288,0.1220011324693821,0.0932404226469243,0.020762261563052657,0.019203373260385664,0.019203373260385664,0.2334901302197785,0.0
1900,0.18443899801570196,0.42849082596152127,0.03093978769657761,0.4966985157771813,0.2861067077966705,0.2861067077966705,0.070389327891398,0.12101540096136584
1901,0.01446350186824337,0.04305811380111438,0.014863804210266684,0.010741956756551558,0.010307850850066254,0.010307850850066254,0.0,0.05363796360207323
1902,0.04692104738749238,0.05896617967736141,0.050195132566429206,0.039485195475640715,0.03948521867804187,0.03948521867804187,0.023651268064645285,0.4759197414258661
1903,0.004764116509774755,0.027611389679336986,0.00013316570391323857,4.805364279834213e-05,4.805364279834213e-05,4.805364279834213e-05,0.0,0.0
1904,0.04966683555147239,0.017405553288497255,0.06027737072645558,0.03801005780073822,0.006199955725761927,0.006199955725761927,0.010416615945338423,0.05324202127697953
1905,0.0,0.03617507814770278,0.0019609929066089007,0.0011789229565935964,0.0007045197570204304,0.0007045197570204304,0.0,0.0
1906,0.33097323449036925,0.045219631513201304,0.20232013198257776,0.01677543470745311,0.01677543470745311,0.01677543470745311,0.02696704760026936,0.44251823570095095
1907,0.008340776816339504,0.019099889823819525,0.00117743746253245,0.00013221269891672347,0.0005371219869507299,0.0005371219869507299,0.0,0.0
1908,0.0038420662943940928,0.02590490023233289,0.008230535174955768,0.006000167140068594,0.005397388358599778,0.005397388358599778,0.0,0.01526675665331057
1909,0.0010047577378978127,0.03160067339293664,0.003695137438605295,0.001347286165961384,0.0009873602992554252,0.0009873602992554252,0.0,0.009102207107252484
1910,0.19749655941631958,0.10656608100209766,0.15646832483169587,0.38292007755990626,0.3792162001453239,0.3792162001453239,0.3794135895481224,0.1124747292584125
1911,0.011510065860373557,0.4195022939791317,0.4299946398806802,0.24570307280854553,0.45432267504984364,0.45432267504984364,0.16349873228287934,0.025535092107137478
1912,0.008711096712083578,0.015712650550984537,0.0007617856592848874,0.0029908992352294106,0.0029908992352294106,0.0029908992352294106,0.0,0.0
1913,0.22518428488964967,0.454154456689934,0.010784619216764416,0.000275699575192563,0.000275699575192563,0.000275699575192563,0.024662054234269072,0.024662054234269072
1914,0.21127280978684979,0.4265869487789385,0.21590376059271113,0.08603947344874131,0.08603937203471185,0.08603937203471185,0.28515721673193395,0.43104981726747477
1915,0.011466785225546831,0.04997920270779139,0.030940094773480684,0.01237085840958382,0.01237085840958382,0.01237085840958382,0.015106892390208286,0.0
1916,0.020417389967929554,0.03445698642593558,0.4248294444449866,0.011379160398348409,0.011379160398348409,0.011379160398348409,0.016488122788569093,0.0
1917,0.282186510281951,0.04997920270779139,0.004468748811186093,0.031189905834690317,0.4527301282191546,0.03769252610112177,0.02974734339405193,0.02974734339405193
1918,0.011466785225546831,0.004468748811186093,0.043996024270263744,0.16404708564536488,0.2417711735097392,0.2417711735097392,0.09310940439148147,0.39513794184113904
1919,0.0,0.013453326682677274,0.003842681844409571,0.0007044776578620563,0.0007044776578620563,0.0007044776578620563,0.0,0.0
1920,0.004285539024905978,0.026469988408722004,0.005649667453799686,0.0008491780881062364,0.0044468370833638795,0.0044467883289546276,0.0,0.024247546246677208
1921,0.0,0.0022224421620449684,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0
1922,0.2515507894045452,0.25856917444714766,0.30747548083235127,0.193362615212077,0.2761226343890776,0.2761226343890776,0.16992500144231237,0.27301849440641585
1923,0.004184904634654798,0.02618708132052489,0.000654536559075968,0.0006063379049867295,0.0006063578125941538,0.0006063578125941538,0.0,0.009915468865082782
1924,0.45271470242271644,0.08458098956746331,0.4429343934903658,0.3762613386515917,0.13670642279704698,0.13670642279704698,0.20574866521657612,0.17916884568593217
1925,0.004764116509774755,0.027611389679336986,0.00013316570391323857,4.805364279834213e-05,0.0009233983210314123,0.0009233983210314123,0.0,0.0
1926,0.007992790753530621,0.42062174514498146,0.41516881554326235,0.0001938520491795285,0.0001938520491795285,0.0001938520491795285,0.41503749927884376,0.0
1927,0.0,0.013453326682677274,0.002225443147068983,0.00034899407118724006,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0
1928,0.004285539024905978,0.026469988408722004,0.0024350734839599384,0.002523242060763055,0.003485347974754712,0.003485347974754712,0.0,0.0
1929,0.028533085271583287,0.03617507814770278,0.010301466295359303,0.01213187489401049,0.01022094627629572,0.01022094627629572,0.1654236092073715,0.0489096004809464
1930,0.004748088415443274,0.036176753110700025,0.001524329182542226,0.00029805036099369095,0.00029805036099369095,0.00029805036099369095,0.0,0.0
1931,0.004285539024905978,0.026469988408722004,0.0015274697465938168,0.00011510535558224972,0.00011510535558224972,0.00011510535558224972,0.0,0.0
1932,0.01074377182805517,0.014863594839644058,0.0018076653428610822,0.0001825746903427758,0.0001825746903427758,0.0001825746903427758,0.0,0.007735648779605267
1933,0.02011536129707582,0.016109066519022445,0.010715640252329272,0.046138806089267424,0.013014761691385754,0.013014761691385754,0.04699747953716943,0.03747470541866288
1934,0.0006634605961439046,0.43300854037017095,0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.0003092342414516489,0.0,0.0
1935,0.0,0.019104077232527907,0.0019619560118419375,0.00013547542501019682,0.00013547542501019682,0.00013547542501019682,0.0,0.0
1936,0.026975894121103447,0.009513282672542103,6.68783524091986e-05,0.0029109685053972816,0.0014019104201139132,0.0014019104201139132,0.0,0.009522774118506636
1937,0.006291071999221192,0.01655620117034109,0.0018182803158994917,0.00020507550350778,0.00020507550350778,0.00020507550350778,0.0,0.0
1938,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,0.0003622513088666435,0.0003622513088666435,0.0,0.0
1939,0.01074377182805517,0.014863594839644058,0.0018076653428610822,0.0004292113199623707,0.0004292113199623707,0.0004292113199623707,0.0,0.0
1940,0.01590707869287371,0.017405553288497255,0.0019667506105032788,0.000828302869888353,0.0004157233319022585,0.0004157233319022585,0.0,0.0
1941,0.006465541662623988,0.0005511684169813306,0.016258841342931422,0.05831101072101739,0.009875281238850574,0.009875281238850574,0.02365126806464533,0.49957100949051164
1942,0.004851481473923584,0.036176753110700025,0.0033530068782999744,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0
1943,0.004874722945286053,0.027611389679336986,0.00013316570391323857,0.0004857151002461541,4.805364279834213e-05,4.805364279834213e-05,0.0,0.0
1944,0.0038372573189395104,0.013453326682677274,1.1271099034786778e-05,0.0001709694924878811,0.00017099203726957086,0.00017099203726957086,0.0,0.0
1945,0.011534111218553803,0.025908138496508214,0.0007081630094642729,7.227014503317584e-05,7.227014503317584e-05,7.227014503317584e-05,0.0,0.0
1946,0.0,0.0022224421620449684,0.0019609929066089007,0.0007174421392058368,0.00024367465754749417,0.00024367465754749417,0.0,0.0
1947,0.0,0.0022224421620449684,0.0019609929066089007,0.00024367465754749417,0.0007174421392058368,0.0007174421392058368,0.0,0.0
1948,0.007992790753530621,0.03359862203573432,0.0011781911972811353,0.0009090899456621014,0.0009090899456621014,0.0009089955924352395,0.0,0.009460329249066243
1949,0.001480446554630774,0.005586088328536371,0.00013131626441844846,0.0001938520491795285,0.0001938520491795285,0.0001938520491795285,0.0,0.0
1950,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0
1951,0.01890686381797182,0.05287166867155687,0.026561458850324134,0.01680703615724791,0.01680703615724791,0.01680703615724791,0.0,0.04532399050949029
1952,0.011599996683792588,0.004468748811186093,0.024368285311814807,0.01775978861574377,0.01656041826955454,0.01656041826955454,0.015106892390208286,0.0
1953,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0
1954,0.003929267179360588,0.01796886363736658,0.0005673530030117098,7.131327639513611e-05,7.131327639513611e-05,7.131327639513611e-05,0.0,0.0
1955,0.0,0.019104077232527907,0.005026239996700916,0.0010018346101612174,0.0010018346101612174,0.0010018346101612174,0.0,0.0
1956,0.011510065860373557,0.03617675311069971,0.020235488401988754,0.01837620906542644,0.01837620906542644,0.01837620906542644,0.0,0.0
1957,0.0,0.43414157651137164,0.0,0.0017593994185168198,0.0021382199724105846,0.0021382199724105846,0.0,0.0
1958,0.008732736542602117,0.012326884557164393,0.0005494934520395503,0.4148840779642143,0.00029818778891654884,0.00029818778891654884,0.0,0.0
1959,0.011972641666075944,0.0242024364816268,0.026423636588341324,0.0117289670085286,0.0117289670085286,0.011728942967672277,0.011972641666075944,0.0
1960,0.0013746499762173534,0.4144880058268042,0.00530305133876894,0.41172768025386874,0.41172768025386874,0.41172768025386874,0.36257007938470837,0.0
1961,0.012000695745101455,0.019099889823819525,0.00117743746253245,0.32152489863803424,0.0008010673580624006,0.0008010673580624006,0.0,0.0
1962,0.0014996831297288827,0.02420176649588336,0.0025066116483246615,7.119618030839215e-05,7.119618030839215e-05,7.119618030839215e-05,0.0,0.0
1963,0.0,0.019104077232527907,0.005026239996700916,0.00043317628261484013,0.00043317628261484013,0.00043317628261484013,0.0,0.0
1964,0.0,0.01909933150174009,0.001961474459144891,0.00013542733066026794,0.00013542733066026794,0.00013542733066026794,0.0,0.0
1965,0.004851481473923584,0.036176753110700025,0.0033530068782999744,0.00029805036099369095,0.00029805036099369095,0.00029805036099369095,0.0,0.0
1966,0.017921907997262457,0.004468581314585076,0.01009312352943854,0.009407948136636453,0.009407948136636453,0.009407948136636453,0.0,0.0
1967,0.001480446554630774,0.005584245866137815,0.00013131626441844846,0.0001938520491795285,0.0001938520491795285,0.0001938520491795285,0.0,0.0
1968,0.01590707869287371,0.017405553288497255,0.001962563187210446,0.00040849667065001735,0.0008206391258908729,0.0008206391258908729,0.0,0.0
1969,0.0,0.013453326682677274,0.003354556220504053,0.0007175623040156084,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0
1970,0.011495638837829386,0.0182520814234493,0.003462038724420972,0.002105351210093829,0.002105351210093829,0.002105351210093829,0.0,0.011404763272249343
1971,0.0,0.012045132289868915,0.0010853148002784307,0.00013561970806976338,0.00013561970806976338,0.00013561970806976338,0.0,0.0
1972,0.014355292977070054,0.0047487842554576176,0.002315883498758304,0.00033828736680401527,0.00022495718220033926,0.00022495718220033926,0.0,0.0
1973,0.0,0.0022224421620449684,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0
1974,0.0006273951135575903,0.017405553288497255,0.011545820407631824,0.0012408330175136173,3.6590138017406456e-06,3.6590138017406456e-06,0.0,0.0
1975,0.011587974275211825,0.023633106565081,0.0018022426339853838,2.9551676397903808e-05,2.9551676397903808e-05,2.9551676397903808e-05,0.0,0.0
1976,0.07859540781809189,0.1075603993137469,0.11994634309854565,0.44303480836919595,0.33397203492669564,0.33397203492669564,0.14201900487242788,0.448460500816294
1977,0.0,0.03617507814770278,0.0022224421620449684,0.00023036869978592092,0.00023036869978592092,0.00023036869978592092,0.0,0.0
1978,0.0,0.01909933150174009,0.003276004410550914,0.00403037175102048,0.00403037175102048,0.00403037175102048,0.0,0.0
1979,0.38809286310747315,0.3624527031061796,0.3868430730688261,0.45593982022333124,0.25936817226628894,0.25936817226628894,0.38042374419750674,0.4182257769098911
1980,0.004764116509774755,0.027611389679336986,0.00013316570391323857,0.0004857151002461541,0.0004857151002461541,0.0004857151002461541,0.0,0.0
1981,0.0072315692310758635,0.01063822732732532,0.001961795494258182,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0
1982,0.001710874841345338,0.010636636108736996,0.0011750506332296223,0.0008098463418313557,0.0008098463418313557,0.0008098463418313557,0.0,0.010726406593058475
1983,0.0,0.012045132289868915,0.014103247317593545,0.01018279903424672,0.01018279903424672,0.01018279903424672,0.011587974275211846,0.011587974275211846
1984,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,6.582281108277653e-06,6.582281108277653e-06,0.0,0.0
1985,0.01590707869287371,0.017405553288497255,0.001962563187210446,0.005785921339426723,0.005785921339426723,0.005785921339426723,0.0,0.0
1986,0.0014241808075495434,0.018252583912931806,0.004468581314585076,0.0009505325761996654,0.0009505325761996654,0.0009505325761996654,0.0,0.0
1987,0.0038138531148822156,0.03846716881632703,0.01430277691347485,0.008223008133189203,0.00822290265558086,0.00822290265558086,0.0,0.0
1988,0.004873122819294683,0.417266920466206,0.009745872504357144,0.007403819463744202,0.011398416546398055,0.011398416546398055,0.016873818564396213,0.016678741146630392
1989,0.008340776816339504,0.019099889823819525,0.00117743746253245,0.0005371219869507299,0.0005371219869507299,0.0005371219869507299,0.017073513358941406,0.0
1990,0.021455682693475458,0.006429688876958289,0.0009208706684645932,0.0005690149426115293,0.0005690149426115293,0.0005690149426115293,0.0,0.006886385585239862
1991,0.01446350186824337,0.0055850833493378575,0.00363316751908197,0.001221999187304805,0.001221999187304805,0.001221999187304805,0.0,0.010888316142736155
1992,0.004764116509774755,0.027611389679336986,0.0044013780936136854,0.006187094904394664,0.006187094904394664,0.006187094904394664,0.0,0.0
1993,0.0,0.019104077232527907,0.0019619560118419375,0.00013547542501019682,0.00013547542501019682,0.00013547542501019682,0.0,0.0
1994,0.01906073391448767,0.013453326682677274,0.008914486345777206,0.0035528599348724063,0.4185904194742291,0.0035528599348724063,0.0,0.0
1995,0.023255352300303185,0.03617116989314686,0.02590485835817937,0.040437950059641084,0.040437950059641084,0.040437950059641084,0.03952836418663728,0.049243519019849344
1996,0.05099514941218411,0.0033571942934905175,0.013623505828457979,0.08046839904497709,0.08046839904497709,0.08046839904497709,0.0,0.0
1997,0.056578719390912684,0.10656049778454499,0.44187443798590803,0.4813965465350095,0.39159981541294375,0.19336268530821227,0.13750352374993502,0.46394709975979026
1998,0.011510065860373557,0.4405630999400168,0.003353006878300135,0.006917094953051223,0.005386917564378945,0.005386917564378945,0.0,0.0
1999,0.02043422041427195,1.0608090771646278e-05,0.0047474802429027475,0.019408259963985645,0.019408259963985645,0.019408259963985645,0.0,0.0418201756946269
2000,0.014485142672571038,0.42473645781079966,0.014861640712366278,0.005232989352345532,0.005232989352345532,0.005232989352345532,0.0,0.013056152825446284
2001,0.006180465563709583,0.01655620117034109,0.0018182803158994917,0.0019431094090758452,0.0019431094090758452,0.0019431094090758452,0.011055188508995789,0.011055188508995789
2002,0.0072315692310758635,0.01063822732732532,0.001961795494258182,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0
2003,0.0011907245728894238,0.012611315883050369,0.0011378243440445317,0.0002607675315878237,0.0002609850731292833,0.0002609850731292833,0.0,0.0
2004,0.011495638837829386,0.03617116989314686,0.0005494934520395503,0.002408662893027867,0.002408662893027867,0.002408662893027867,0.0,0.011404763272249343
2005,0.07458478677303514,0.005584245866137815,0.2950915330477219,0.06394298839410038,0.087383148422509,0.087383148422509,0.01861567816734691,0.07594885323329863
2006,0.0,0.46270654129943434,0.02086556295074731,0.0005908180180616831,0.00031955041336048315,0.00031955041336048315,0.0,0.011587974275211846
2007,0.11103131238874384,0.09193198088700379,0.031958869368806216,0.007994764219208084,0.008701236899762075,0.008701236899762075,0.008933124770007786,0.3973354975453848
2008,0.0,0.03617507814770278,0.0019609929066089007,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0
2009,0.011534111218553803,0.025908138496508214,0.0007081630094642729,0.0005991901701383128,0.0005991901701383128,0.0005991901701383128,0.0,0.0
2010,0.009356790258252022,0.0055850833493378575,0.008220506804968527,0.0085727322677616,0.0085727322677616,0.0085727322677616,0.014499569695115169,0.4101880996174481
2011,0.018221887258515004,0.020231859313739466,0.007249323766014023,0.00029813870751425425,0.00029813870751425425,0.00029813870751425425,0.0,0.0
2012,0.001710874841345338,0.010636636108736996,0.0011750506332296223,0.00038831889439301464,0.00038829751537965466,0.00038829751537965466,0.0,0.0
2013,0.0,0.03617507814770278,0.0022224421620449684,0.00023036869978592092,0.00023036869978592092,0.00023036869978592092,0.0,0.0
