Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
2032,0.004693847244610782,0.016738979534479684,-0.0007524950343325234,0.0,0.0,0.004693847244610782,0.004693847244610782,0.004693847244610782
2033,0.007488166169410035,0.02477651688141317,-0.0020247288988159114,0.0,0.0,1.0110260515562842e-05,1.0110260515562842e-05,1.0110260515562842e-05
2034,-0.011461841073520627,0.025980408641541452,0.0031414093444694638,0.0,0.0,7.227014503324385e-05,7.227014503324385e-05,7.227014503324385e-05
2035,0.0019917753396318126,1.0390923652480393,0.0024338458159990656,-0.0011539494213954782,-0.0011539494213954782,0.0006277088793682308,0.0006277088793682308,0.0006277088793682308
2036,0.003781118294489707,0.01582625058435842,-0.0016652239844535967,0.0,0.0,0.003781118294489707,-0.007806855980722276,0.003781118294489707
2037,0.011099751161647851,0.023144883451516978,0.0013140195204215434,0.0,0.0,-0.0004882231135639987,-1.000488223113564,-0.0004882231135639987
2038,0.0002679946395891189,0.01709639774497152,2.2423770677797728e-05,-0.000701897817969269,-0.000701897817969269,-0.0011561861679603653,-0.0011561861679603653,-0.0011561861679603653
2039,0.00013547542501028876,0.019239552657537906,-0.0018264805868317589,0.0,0.0,0.00013547542501028876,0.00013547542501028876,0.00013547542501028876
2040,-0.010002652447093615,0.004939221160496404,-0.001979878723219431,0.0005740835853482004,0.0005740835853482004,-0.0006458621888416852,-0.0006458621888416852,-0.0006458621888416852
2041,0.01104204220582545,0.03674472013839618,0.0003240337013520993,0.0,0.0,-0.00631730191576148,0.00628273486387188,-0.00631730191576148
2042,1.0054548381271267,1.0245541696288667,-0.0017245340366822115,0.9992384529471853,0.9992384529471853,0.9860895132601958,0.9958046680934075,0.9958046680934075
2043,0.004194604943182293,0.0258549048674313,0.00031883569711774526,-0.0006277719604130723,-0.0006277719604130723,0.005622152238814371,-0.01031939163020734,-0.01031939163020734
2044,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2045,0.9918721031224641,1.031786101381029,-0.0027057505553222455,0.0,0.0,0.9993260736613674,0.008149924048373445,0.008149924048373445
2046,1.0130882649513546,1.0321875964530949,0.0007108584910050221,-0.0026812408457117807,-0.0026812408457117807,-0.006277059915576397,-0.006277059915576397,-0.006277059915576397
2047,-0.012969630841424459,0.004318719870578724,-0.00017719383193960146,0.0,0.0,0.002094881900769097,0.002094881900769097,0.002094881900769097
2048,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2049,0.0005147492304839847,0.019614080732223833,-1.001446725228661,-1.0000000962139954,0.0,0.0005147492304839847,0.0005147492304839847,0.0005147492304839847
2050,-1.0005360251036037,0.026358463533812517,0.00021008392634996236,0.0,0.0,0.0027253569687314878,0.0027253569687314878,-0.008956448078903763
2051,-0.0039175850699057204,1.0141153633321494,0.9995610179022247,0.0,0.0,-0.003290189956348151,-0.003290189956348151,-0.003290189956348151
2052,-0.0029538958295918763,1.0211139580553457,-0.0037205120551277544,0.0,0.0,0.005401307504361178,0.005401307504361178,0.9952055403984726
2053,-0.0027497840912867537,0.008222779401214034,0.001434918815997072,0.0,0.0,0.0006751012391475737,0.0006751012391475737,0.0006751012391475737
2054,-0.004554706968446194,0.012733643743556773,-0.000728720748541583,0.0,0.0,-0.0007174496495067814,-0.0007174496495067814,-0.0007174496495067814
2055,-0.012100367700070912,-5.523541020185994e-05,-5.523541020185994e-05,0.0013531447921465948,0.0013531447921465948,-0.0006047288622413996,0.01080003441000791,-0.0006047288622413996
2056,0.004108781216772599,0.02008171556568266,0.0006117466819625276,0.0,0.0,0.0026797913696481076,0.0026797913696481076,0.0026797913696481076
2057,-0.005768810586886499,0.04189799814408999,0.0018859832851670104,0.0,0.0,-0.005768810586886499,-0.005768810586886499,0.005726828250942788
2058,-0.012227628164388955,0.003745306184520774,0.003745306184520774,-0.0005077427211851503,-0.0005077427211851503,-0.0007175623040155018,-0.0007175623040155018,-0.0007175623040155018
2059,-0.005365916625932521,0.03566231795869117,0.0010098940305331343,0.0,0.0,-0.0005144351520089246,-0.0005144351520089246,-0.0005144351520089246
2060,0.005151321060513224,0.019190917518519222,0.0006547008781412843,0.0,0.0,0.0012220538811526884,0.0012220538811526884,0.0012220538811526884
2061,0.011099751161647851,0.023144883451516978,0.0013140195204215434,0.0,0.0,-0.0004882231135639987,-0.0004882231135639987,-0.0004882231135639987
2062,-0.00868945755246285,0.014157815617099404,0.00035222546279317803,0.0,0.0,-0.0023983855532415618,-0.0023983855532415618,-0.0023983855532415618
2063,0.008353563678104688,0.011947711692667206,0.00017032058754232703,-0.0006773606534139831,-0.0006773606534139831,-0.00037917286449726706,-0.00037917286449726706,-0.00037917286449726706
2064,0.014823127496520743,0.005944708977615572,-0.0032735418908045495,0.00043099354950961973,0.00043099354950961973,0.0003596256282773671,0.0003596256282773671,0.0003596256282773671
2065,0.005249831610020968,0.02809710477958297,0.0006188808041594587,-0.0004376832207851766,-0.0004376832207851766,0.00048571510024624626,0.00048571510024624626,0.00048571510024624626
2066,0.0005908180180615763,0.012635950307930596,-0.0004944967822166588,0.0,0.0,0.0005908180180615763,0.0005908180180615763,0.0005908180180615763
2067,0.01286341604307685,0.02883635039198647,0.0016534054033666681,0.00051653263087224,0.00051653263087224,-0.0016217266294942343,-0.0016217266294942343,-0.0016217266294942343
2068,-0.007806902268117207,0.01129717496441045,0.0007230130477415164,0.0,0.0,0.006548390708952757,-0.007806902268117207,-0.007806902268117207
2069,-0.0050946933363039005,0.03335905323595039,-0.0009099904290199651,0.0,0.0,-0.0016698080058695022,0.01312719392221098,-0.0016698080058695022
2070,0.00010735278504679599,0.0071089066239477606,-0.002874832998294803,-0.00039827489482832315,-0.00039827489482832315,0.0015204733466705213,0.0015204733466705213,0.0015204733466705213
2071,0.007936155907582614,0.02522450661958547,-0.0015767391606435364,0.0,0.0,0.0004580999986879301,0.0004580999986879301,0.0004580999986879301
2072,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
2073,0.009696123072451924,0.01669767691135281,-0.9982552188739678,0.0,0.0,0.000985026360368566,-0.009210740745520082,-0.009210740745520082
2074,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2075,-0.046188065912662855,0.9672652607700145,-0.01572838371454389,0.0006884123298495676,0.0006884123298495676,-0.1013296201051239,0.024201261978734963,0.024201261978734963
2076,0.0003358927800185177,0.02026166988271046,0.0021146860817781526,0.0,0.0,0.011029172427555278,-0.011338640600899235,-0.011338640600899235
2077,-0.013062459082733551,0.027965775501889903,-0.0017847084493770764,-0.000404075340692819,-0.000404075340692819,0.0020573578450171336,-0.008210977608810026,0.0020573578450171336
2078,0.00013547542501028876,0.019239552657537906,-0.0018264805868317589,0.0,0.0,0.00013547542501028876,0.9929039061939343,0.00013547542501028876
2079,-0.003678568688336207,0.014191227870064967,0.0015912050484814804,-0.0006336137467554486,0.9993664023297747,0.0035530005427396242,0.0035530005427396242,0.0035530005427396242
2080,-0.0020096466459481486,1.0389151948801953,-0.0006166308987798862,0.0,0.0,0.0027384417694951645,0.0027384417694951645,0.0027384417694951645
2081,0.0005193390288185878,0.016492273377728475,0.000895837068613817,0.0,0.0,-0.0009096508183059157,-0.0009096508183059157,-0.0009096508183059157
2082,0.008777507486035984,0.020198098796197328,-0.0026409005008745574,0.0,0.0,-0.005710039700311153,-0.005710039700311153,-0.005710039700311153
2083,-0.007125277159008774,0.034655176116331295,-0.00010856707940347775,0.0,0.0,-0.0006597354963847108,0.011022069551250605,-0.0006597354963847108
2084,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2085,-0.0007400857842035393,1.006375940676466,0.00175888688553029,1.0,0.0,0.0007908573271280325,0.022485928426446936,0.022485928426446936
2086,0.00013547542501028876,0.019239552657537906,0.005161715421711029,0.0,0.0,0.00013547542501028876,0.00013547542501028876,0.00013547542501028876
2087,0.005249831610020968,0.02809710477958297,0.0006188808041594587,0.0004376614574478318,0.0004376614574478318,0.00048571510024624626,0.00048571510024624626,0.00048571510024624626
2088,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
2089,-0.010940160902985737,0.02751358566926843,3.240258951515784e-05,0.0,0.0,0.007281726355529006,0.007281726355529006,0.007281726355529006
2090,-1.0053155867156016,0.006729545574267473,0.0023392071564516947,0.0,0.0,-0.0053155867156016645,-0.9938199478777723,0.006180052122227709
2091,0.014911904768251544,0.03775917793781375,0.001231068623085969,-0.0004404011886069764,-0.0004404011886069764,-0.0009927693467233407,-0.0009927693467233407,-0.0009927693467233407
2092,0.01661310605450828,0.02865823834437721,0.011166763775564914,0.0,0.0,-0.006656673268338959,0.01661310605450828,0.01661310605450828
2093,-0.007475283956716789,0.010394512601684261,-0.002205510219898985,0.0,0.0,-0.0002437147256407592,-0.0002437147256407592,-0.0002437147256407592
2094,0.00013547542501028876,0.019239552657537906,-0.0018264805868317589,0.0,0.0,0.00013547542501028876,0.00013547542501028876,0.00013547542501028876
2095,-0.0003195504133605407,0.011725581876508299,-0.0014048652136390378,0.0,0.0,-0.0003195504133605407,-0.0003195504133605407,-0.0003195504133605407
2096,0.006706934870923021,0.028367234795172083,0.0028311656248585847,0.0,0.0,0.008134482166555079,0.008134482166555079,-0.007807061702466564
2097,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2098,0.000904113604012275,0.007905667442913043,-0.007045197448786283,0.0,0.0,-0.03861302988924586,-0.03861302988924586,0.002317234165636207
2099,0.004812170152572988,-0.5695810242682222,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2100,-0.0004331762826148362,0.018670900949912823,-0.0023951322944567263,0.0,0.0,-0.0004331762826148362,-0.0004331762826148362,-0.0004331762826148362
2101,-0.012527837819459018,0.0047605128925440636,0.00026459919002559164,-0.0004417042167116801,-0.0004417042167116801,0.00253667492273449,0.00253667492273449,0.00253667492273449
2102,0.002056633711949991,0.018029568060859917,-0.001440400822860144,0.0,0.0,0.0006276438648254502,0.0006276438648254502,0.0006276438648254502
2103,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2104,-1.0013446826897934,0.022723171195143985,-0.0021112989153292453,0.0,0.0,-0.003185246461728752,-0.003185246461728752,-0.003185246461728752
2105,-0.007660738243344519,0.009627612468658488,0.0006442030886883266,0.003099358549184828,0.003099358549184828,-0.0038234809244051286,-0.0038234809244051286,-0.0038234809244051286
2106,-1.0044500380544494,0.03647480347169381,-0.9981735028294352,-1.0,0.0,-0.9997019496390064,-0.9997019496390064,0.00029805036099360985
2107,0.0024128754448452805,0.01445800773471435,0.0013275606445671557,0.0,0.0,0.0024128754448452805,0.0024128754448452805,0.0024128754448452805
2108,0.015232819953798334,0.027277952243667466,0.001129572636204923,0.0004597243255935819,0.0004597243255935819,0.0036448456785865323,0.0036448456785865323,0.0036448456785865323
2109,-0.011649060152458977,0.00039607213741003135,0.00039607213741003135,-0.00045142586631864923,-0.00045142586631864923,-0.00015342131462956138,-0.00015342131462956138,-0.00015342131462956138
2110,0.013394498083996578,0.02543963037386572,-0.005027534691069336,-0.001838321869801659,-0.001838321869801659,0.0018065238087850001,0.0018065238087850001,-0.009875281238850557
2111,0.009597564141895172,0.004523827073257406,0.0009886814916972996,0.0,0.0,-0.00022495718220031267,-0.00022495718220031267,-0.00022495718220031267
2112,0.004667980100721396,0.02534206639505649,0.0014913464003952302,0.0,0.0,0.0019893536419402515,0.0019893536419402515,0.0019893536419402515
2113,-0.00037720167416059375,0.02350303067665555,4.344369846251865e-05,0.0,0.0,-0.006101845312344317,-0.006101845312344317,-0.006101845312344317
2114,0.012700666321539576,0.025616483914383276,-0.9999160608470654,0.0003919062734766101,0.0003919062734766101,-0.0005705974061413615,0.009344871458941466,-0.0005705974061413615
2115,-0.05911278287547641,0.08812576723328602,-0.7655826270166919,0.0,0.0,-0.051881213644400716,-0.051881213644400716,-0.051881213644400716
2116,-0.005157895445963718,0.015135857139732055,0.0035484830606772265,0.999999912547366,0.0,0.008990568128925064,0.008990568128925064,0.008990568128925064
2117,-0.9964940787290338,0.036017748578517465,0.00039607213741003135,-1.0,0.0,-0.00015342131462956138,-1.0001534213146295,-0.00015342131462956138
2118,0.0015664640960030439,1.0434647412956923,1.0001400314486346,1.00092981281109,1.00092981281109,-0.0036273380933773323,-0.0036273380933773323,1.0081498296829763
2119,-0.005259775786163027,0.020442902146407625,0.004137460725546865,0.0,0.0,0.0024718610550806376,0.0024718610550806376,0.0024718610550806376
2120,-0.003336238664316135,0.0076363248281846995,0.0008484642429676587,0.0,0.0,8.864666611813121e-05,8.864666611813121e-05,8.864666611813121e-05
2121,0.0012229232012666534,1.0383235131096742,0.0016649936776337482,0.0,0.0,-0.0001411432589968101,-0.0001411432589968101,-0.0001411432589968101
2122,0.004693847244610782,0.016738979534479684,-0.0007524950343325234,0.0,0.0,-0.006894127030601113,0.004693847244610782,0.004693847244610782
2123,0.00844086266644881,0.01941342615894984,-0.0008576498318482198,0.0,0.0,-0.0030845934690881234,-0.0030845934690881234,-0.0030845934690881234
2124,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2125,0.002625741400313483,0.025473014569876,-0.0020052094055477082,0.0,0.0,-0.002138375109461109,-0.002138375109461109,-0.002138375109461109
2126,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2127,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2128,-0.007730077290308749,0.006309519167697251,0.00010462786486773422,-0.002567107995102513,-0.002567107995102513,0.004642467859431255,0.004642467859431255,-0.011659344469669397
2129,0.009280960393581537,0.026569311105584626,-0.00023193467464450692,0.0,0.0,0.00180290448468691,0.00180290448468691,0.00180290448468691
2130,-0.0004333839768562332,0.016395019128526395,0.004988762345357306,-0.0014032764344146585,-0.0014032764344146585,-0.0018575647844057467,-0.0018575647844057467,-0.0018575647844057467
2131,0.013485295950460335,0.026401113543304135,-0.9991314312181447,0.0,0.0,0.0002140322227791839,0.0002140322227791839,0.0002140322227791839
2132,0.008410140742395218,0.02627993730079647,0.0011890959184600995,0.0,0.0,-0.0004779553898057413,-0.0004779553898057413,-0.0004779553898057413
2133,0.003867496590067281,1.0421721659169407,1.0011481428996944,0.9999998878977231,0.0,-0.007807036790850585,-0.007807036790850585,-0.007807036790850585
2134,0.012935079593455476,0.024980211883324662,-0.00116816772413802,0.0,0.0,0.00134710531824372,0.00134710531824372,0.00134710531824372
2135,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
2136,1.0126168887365259,1.0141153633321494,-0.0004348086352648722,0.0,0.0,0.017468370210449117,1.0071264259889905,1.0174683702104492
2137,-0.010422145670488958,0.022183285460345318,-0.00017908393915820473,0.0,0.0,-0.00031518082533896907,-0.00031518082533896907,-0.00031518082533896907
2138,0.011830666563937366,0.027803600912847035,0.0006206559242273391,0.0,0.0,-0.0026544761086337455,-0.0026544761086337455,-0.0026544761086337455
2139,0.00800743031140247,0.0021146681892679053,0.0021146681892679053,0.0007052934684339511,0.0007052934684339511,0.006583249503853018,0.006583249503853018,0.006583249503853018
2140,0.00587627972367139,0.012892989803276802,6.790259283250432e-05,0.0,0.0,0.0005646536099420384,0.0005646536099420384,0.0005646536099420384
2141,-0.45631953897590855,-0.643156842424022,-0.8194739620459105,-0.39427893400489566,-0.39427893400489566,-0.9423596265340834,-0.4766960541852716,-1.0127489544254813
2142,0.0037184193446862506,0.014690982837187373,0.0011444091250781578,0.0,0.0,-0.007807036790850747,0.007143304675120807,-0.007807036790850747
2143,-0.007203910094375741,1.010829038307679,0.005962103681813943,-0.0008208693027974436,-0.0008208693027974436,-0.006576514980818295,-0.006576514980818295,-0.006576514980818295
2144,0.018441349037709654,0.04128862220727186,0.0047605128925440636,0.0,0.0,0.00253667492273449,0.00253667492273449,0.00253667492273449
2145,-0.004969516430188685,0.01851668638274274,0.004166418312166121,0.0,0.0,-0.0005781785345832574,-0.0005781785345832574,-0.0005781785345832574
2146,-0.010002652447093615,0.004939221160496404,-0.001979878723219431,0.0,0.0,-0.0006458621888416852,-0.0006458621888416852,-0.0006458621888416852
2147,0.010030162041604883,1.0291294935433448,0.002850789877796163,0.0,0.0,0.010030162041604883,-0.009335162825326086,0.010030162041604883
2148,0.0007044957003582797,0.019808572932886227,-0.00820999064541868,-0.000569244793922144,-0.000569244793922144,0.0007044957003582797,0.9934729264692825,0.0007044957003582797
2149,-0.014876236055163186,-0.0019604184623193844,-0.00709915047730425,0.0,0.0,0.0013967758311710249,-0.008384244961414324,-0.018232030917761453
2150,-0.0013619088097868853,0.01357996479780322,-0.00022562535650333065,0.0,0.0,-0.00665189451593635,0.007994881448465118,-0.00665189451593635
2151,0.002149713963699895,0.022823800258035234,0.0029268599461202767,0.0,0.0,-0.0005289124950811548,-0.0005289124950811548,-0.0005289124950811548
2152,0.00013547542501028876,0.019239552657537906,0.005161715421711029,0.0,0.0,0.00013547542501028876,0.00013547542501028876,0.00013547542501028876
2153,0.014773095628204795,0.02681822791807358,0.0006698483106110256,0.0,0.0,0.0031851213529929113,0.0031851213529929113,-0.008496683694642472
2154,0.007488166169410035,0.02477651688141317,-0.0020247288988159114,0.0,0.0,1.0110260515562842e-05,1.0110260515562842e-05,1.0110260515562842e-05
2155,-0.5850201008961713,-0.5689803169486486,-0.5845780304198042,0.0,0.0,-0.0014216666352786633,-0.5863841673564348,-0.5863841673564348
2156,0.0005193390288185878,0.016492273377728475,0.000895837068613817,0.0,0.0,-0.0009096508183059157,-0.0009096508183059157,-0.0009096508183059157
2157,-0.011197634286140283,0.0008474980037287779,0.0008474980037287779,0.0,0.0,0.00029800455168923665,0.00029800455168923665,0.00029800455168923665
2158,-0.004969516430188685,0.01851668638274274,-0.002956341156273516,0.0,0.0,-0.0005781785345832574,-0.0005781785345832574,-0.0005781785345832574
2159,-0.01450250103167292,0.027277952243667466,-0.0031892128212677525,-0.0009201217975117313,-0.0009201217975117313,0.0036448456785865323,0.0036448456785865323,0.0036448456785865323
2160,-0.008511368521852802,0.03326908475348745,-0.0014946584422475156,0.0,0.0,-0.0020458268592288427,-0.0020458268592288427,-0.0020458268592288427
2161,-0.004824424831673012,0.010117448775917002,0.0031983488922010883,0.0,0.0,0.004532365426578836,0.004532365426578836,0.004532365426578836
2162,0.0030824076430217406,0.01905534199193134,-0.0004146268917885449,0.0,0.0,0.0016534177958970836,0.0016534177958970836,0.0016534177958970836
2163,-0.010633863491338694,1.0240194522101058,0.9855416753030073,0.0,0.0,0.006613898921608673,-0.014447716606221059,-0.03582136739878812
2164,-0.002138219972410588,0.016965857260117182,-0.004100175984252395,0.0,0.0,0.9978617800275894,-0.002138219972410588,-0.002138219972410588
2165,-0.011197634286140283,0.03646917444483608,0.0008474980037287779,0.0,0.0,0.00029800455168923665,0.00029800455168923665,0.00029800455168923665
2166,-0.010503830486668295,0.031938910709656404,0.0009167608234928278,0.0,0.0,0.0014808336881754788,0.0014808336881754788,0.0014808336881754788
2167,-0.012297966440550617,0.0026439071670392483,0.0026439071670392483,0.0,0.0,-0.002941176182298744,-0.002941176182298744,-0.002941176182298744
2168,0.007192629650584637,0.02316556399949466,-0.00016226388676779532,0.0,0.0,0.005763639803460054,-0.007292513021986172,-0.007292513021986172
2169,0.004667980100721396,0.02534206639505649,0.0014913464003952302,0.0,0.0,0.0019893536419402515,-0.010834686715643251,0.0019893536419402515
2170,0.0033247389054621625,0.015369871195331121,0.0022394241051838337,0.0,0.0,0.0033247389054621625,0.0033247389054621625,0.0033247389054621625
2171,-0.011202094984443767,0.042614365042287154,0.00608625572755928,0.0,0.0,0.015002975362950317,0.015002975362950317,0.015002975362950317
2172,0.003595438072117899,0.019568372421027432,9.840353730750804e-05,0.0,0.0,0.0021664482249930837,0.0021664482249930837,0.0021664482249930837
2173,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2174,-1.0063908099576526,0.0261210173498988,-0.0006802284303301773,0.0,-0.999999954518102,0.0013546107290011013,-1.0100501525432484,0.0013546107290011013
2175,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2176,-0.010375910335677663,0.010298175958657261,-0.001672895431374747,0.0,0.0,-0.0003434850449048455,-0.0003434850449048455,-0.0003434850449048455
2177,-0.006638821927216657,0.018968544740482603,-0.013453421483466175,0.0,1.0000000777852578,1.0041049499008385,0.9963275993091193,0.004104949900838475
2178,0.013530532923352056,0.04212514485622304,0.00928265586260357,0.0,0.0,0.02076210215442793,0.009955347197844945,0.009955347197844945
2179,-0.0003195504133605407,0.011725581876508299,-0.014422797730954083,-0.021081760394142043,-0.021081760394142043,-0.011907524688572424,-0.011907524688572424,-0.02358932973620781
2180,-0.01615613751528396,0.031510671215692565,0.00028883493085588187,0.0,0.0,-0.00466049867745449,0.006744264594794774,0.006744264594794774
2181,-0.0020390544929364987,0.013933879855973242,-0.0016625564531412603,0.0,0.0,-0.003468044340061102,-0.003468044340061102,-0.003468044340061102
2182,-0.01102140931190707,0.03142133188441752,0.0003991819982539137,0.0,0.0,0.0009632548629368571,0.0009632548629368571,0.0009632548629368571
2183,0.007309193377536049,1.0276064075562392,-0.0011939973090184582,0.0,0.0,0.0039702302235838155,0.0039702302235838155,0.0039702302235838155
2184,0.015232819953798334,0.027277952243667466,0.001129572636204923,-0.00045998754436677206,-0.00045998754436677206,0.0036448456785865323,0.0036448456785865323,0.0036448456785865323
2185,0.0043746414255051436,0.027221914595067363,-0.00025630938035599147,0.0,0.0,-0.00038947508426934624,-0.00038947508426934624,-0.00038947508426934624
2186,-0.011719885443203985,0.004253048905705932,0.0003439659629796912,-0.0005079214792936485,-0.0005079214792936485,-0.00020981958283035793,-0.00020981958283035793,-0.00020981958283035793
2187,-0.014042513487306124,0.027737939788034162,0.0015895601805714465,0.00045998754436675304,0.00045998754436675304,0.004104833222953105,0.004104833222953105,0.004104833222953105
2188,0.005636657942427197,1.007413217954573,1.0029173042520545,0.0008849864692989986,1.0008849640350994,-0.006037875438490636,-0.006037875438490636,-0.006037875438490636
2189,-0.011538671323395207,0.03090406987292945,-0.00011808001323421203,0.0005173389147460801,0.0005173389147460801,0.0004459928514485442,0.0004459928514485442,0.0004459928514485442
2190,0.0009297394997600436,0.012350330809921083,-0.0029238236127308572,0.0,0.0,-0.00026098507312947284,-0.00026098507312947284,-0.00026098507312947284
2191,0.006078581557296787,0.002202812311232561,0.002202812311232561,0.0,0.0,0.007506128852928907,-0.008435415016092788,-0.008435415016092788
2192,-0.006356764912135776,0.0050638263980254,0.0012275331289768776,0.0,0.0,0.005627899262708276,0.005627899262708276,0.005627899262708276
2193,0.007740686327858438,0.005779211868713509,0.0005613141640495731,0.0,0.0,0.007740686327858438,0.007740686327858438,0.007740686327858438
2194,-0.004520363841532302,0.00951923261647361,0.0033143413136442136,0.0,0.0,-0.008449631020892762,-0.008449631020892762,-0.008449631020892762
2195,-0.006108750005435038,0.012995327227092887,-0.0010825100087340775,-0.0005666197864179008,-0.0005666197864179008,0.008246542971634995,0.008246542971634995,0.008246542971634995
2196,0.015352305956858499,0.0016714698116929104,0.0016714698116929104,-0.0008818770709507369,-0.0008818770709507369,-0.0005523681581164115,-0.0005523681581164115,-0.0005523681581164115
2197,-0.006085996495713329,0.01676127667384877,-0.001613204812391758,0.0,0.0,0.00020507550350766903,0.00020507550350766903,0.00020507550350766903
2198,-0.00895011039350262,0.0024704809166584203,-0.0013658123523899491,0.0,0.0,0.003034553781341273,0.003034553781341273,0.003034553781341273
2199,0.0010846803299699754,1.0354591908066844,0.9998362232417947,1.0,1.0,0.9992824376959845,-0.0007175623040155018,0.9992824376959845
2200,-0.9992232131295019,0.00255334688264361,0.00255334688264361,0.00044089409047939264,0.00044089409047939264,0.00032950891283444275,0.00032950891283444275,0.00032950891283444275
2201,0.012935079593455476,0.024980211883324662,-0.00116816772413802,0.0,0.0,0.00134710531824372,0.00134710531824372,0.00134710531824372
2202,0.007622217705425814,1.036108628862689,1.0032661398690694,0.0,0.0,-0.00694948493842526,-0.00694948493842526,-0.00694948493842526
2203,-0.004110667204367654,0.013177683507635358,-0.000284680984462948,0.0,0.0,-0.00027340988542820424,-0.00027340988542820424,-0.00027340988542820424
2204,-0.0025925581672389666,0.009452574122630139,0.0006815270116977004,0.0,0.0,-0.0025925581672389666,-0.0025925581672389666,-0.0025925581672389666
2205,-1.0016023110325638,0.005513715428105805,0.000901030501269945,0.0,0.0,-7.136792123222212e-05,-7.136792123222212e-05,-7.136792123222212e-05
2206,-0.004110667204367654,0.013177683507635358,-0.000284680984462948,0.0,0.0,-0.00027340988542820424,-0.00027340988542820424,-0.00027340988542820424
2207,-0.004412058807927672,0.019074144005003894,0.0011527594363180235,0.0,0.0,-2.0720912322156743e-05,-2.0720912322156743e-05,-2.0720912322156743e-05
2208,0.0056071540032937486,0.017652286293162647,0.00016081172435046398,0.0,0.0,-0.005980820271918132,-0.005980820271918132,-0.005980820271918132
2209,-1.004451122147737,0.02227272825975119,0.0016138858057396128,0.0,0.0,0.00204086894601193,0.00204086894601193,0.00204086894601193
2210,0.004503613987014408,1.0067260561490594,0.9983711674107975,0.0,0.0,0.004503613987014408,0.004503613987014408,0.004503613987014408
2211,0.990477537735608,1.0303915359941729,-0.004100315942178258,0.9986054346131439,0.9986054346131439,1.0067553586615177,0.006755358661517582,0.006755358661517582
2212,-0.012056010238141518,0.03038673095818321,-0.0006354189279803055,0.0,0.0,-7.13460632975144e-05,-7.13460632975144e-05,-7.13460632975144e-05
2213,0.005151321060513224,0.019190917518519222,0.0006547008781412843,0.0,0.0,0.0012220538811526884,0.0012220538811526884,0.0012220538811526884
2214,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2215,-0.0004331762826148362,0.018670900949912823,0.0045930637140860694,0.0,0.0,-0.0004331762826148362,-0.0004331762826148362,-0.0004331762826148362
2216,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
2217,0.013746363199633866,0.03935219448183747,-0.9984013317085171,0.0007464738295504564,0.0007464738295504564,-0.0037067568029631112,-0.0037067568029631112,0.0057535724461032795
2218,-0.0014529041868913853,0.0056462898918265645,-0.000352492603765012,0.0,0.0,-0.013453599931992891,-0.013453599931992891,0.0034202186324033754
2219,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
2220,-0.9948058358281786,0.0434988334986947,-0.9975274297821615,0.00044247026449339326,-0.9995575073013071,-1.0064803692090967,-1.0064803692090967,-0.006480369209096592
