Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0125,0.6862464183381088,0.2191977077363897,0.47421203438395415,0.5386819484240688,0.5386819484240688,0.5128939828080229,0.5386819484240688,0.4326647564469914,0.5659025787965616,0.5487106017191977,0.5530085959885387,0.8037249283667621,0.8051575931232091,0.8022922636103151,0.5530085959885387
0.013,0.6862464183381088,0.23925501432664756,0.47421203438395415,0.5386819484240688,0.5429799426934098,0.5128939828080229,0.5429799426934098,0.43982808022922637,0.5673352435530086,0.5501432664756447,0.5544412607449857,0.8037249283667621,0.8065902578796562,0.8022922636103151,0.5573065902578797
0.0135,0.6919770773638968,0.3667621776504298,0.47564469914040114,0.5401146131805158,0.5515759312320917,0.5128939828080229,0.5472779369627507,0.44126074498567336,0.5687679083094556,0.5515759312320917,0.5558739255014327,0.8108882521489972,0.8080229226361032,0.8080229226361032,0.5630372492836676
0.014,0.6934097421203438,0.3667621776504298,0.4785100286532951,0.5415472779369628,0.5515759312320917,0.5128939828080229,0.5487106017191977,0.44269340974212035,0.5702005730659025,0.5515759312320917,0.5558739255014327,0.8123209169054442,0.8080229226361032,0.8080229226361032,0.5659025787965616
0.0145,0.7134670487106017,0.42263610315186245,0.4799426934097421,0.5415472779369628,0.5544412607449857,0.5128939828080229,0.5530085959885387,0.44412607449856734,0.5730659025787965,0.5544412607449857,0.5587392550143266,0.8137535816618912,0.8080229226361032,0.8080229226361032,0.5687679083094556
0.015,0.7292263610315186,0.4269340974212034,0.4813753581661891,0.5429799426934098,0.5573065902578797,0.5128939828080229,0.5558739255014327,0.45272206303724927,0.5787965616045845,0.5573065902578797,0.5630372492836676,0.8166189111747851,0.8108882521489972,0.8108882521489972,0.5716332378223495
0.0155,0.7292263610315186,0.4340974212034384,0.48567335243553006,0.5458452722063037,0.5687679083094556,0.5128939828080229,0.5644699140401146,0.45415472779369626,0.5787965616045845,0.5587392550143266,0.5644699140401146,0.8223495702005731,0.8151862464183381,0.8180515759312321,0.5744985673352435
0.016,0.7292263610315186,0.45272206303724927,0.4871060171919771,0.5515759312320917,0.5744985673352435,0.5444126074498568,0.5673352435530086,0.4713467048710602,0.5802292263610315,0.5601719197707736,0.5659025787965616,0.832378223495702,0.8180515759312321,0.8194842406876791,0.5744985673352435
0.0165,0.7392550143266475,0.45272206303724927,0.4899713467048711,0.5616045845272206,0.5759312320916905,0.5573065902578797,0.5673352435530086,0.47277936962750716,0.5845272206303725,0.5616045845272206,0.5687679083094556,0.8409742120343839,0.828080229226361,0.829512893982808,0.5816618911174785
0.017,0.7421203438395415,0.5644699140401146,0.49283667621776506,0.5687679083094556,0.5873925501432665,0.5573065902578797,0.5716332378223495,0.48424068767908307,0.5873925501432665,0.5687679083094556,0.5759312320916905,0.8595988538681948,0.8409742120343839,0.8567335243553008,0.5873925501432665
0.0175,0.7421203438395415,0.5644699140401146,0.49570200573065903,0.5702005730659025,0.5873925501432665,0.5601719197707736,0.5730659025787965,0.4871060171919771,0.5931232091690545,0.5773638968481375,0.5845272206303725,0.8624641833810889,0.8424068767908309,0.8610315186246418,0.5974212034383954
0.018,0.7421203438395415,0.5644699140401146,0.5,0.5716332378223495,0.5873925501432665,0.5616045845272206,0.5744985673352435,0.4871060171919771,0.5988538681948424,0.5787965616045845,0.5873925501432665,0.8624641833810889,0.8424068767908309,0.8624641833810889,0.6045845272206304
0.0185,0.7435530085959885,0.5702005730659025,0.504297994269341,0.5716332378223495,0.5945558739255015,0.5659025787965616,0.5888252148997135,0.49140401146131807,0.6017191977077364,0.5830945558739254,0.5916905444126075,0.8638968481375359,0.8438395415472779,0.8624641833810889,0.6074498567335244
0.019,0.7550143266475645,0.5702005730659025,0.5085959885386819,0.5716332378223495,0.5945558739255015,0.5673352435530086,0.5916905444126075,0.5,0.6060171919770774,0.5859598853868195,0.5931232091690545,0.8653295128939829,0.8452722063037249,0.8638968481375359,0.6117478510028653
0.0195,0.7550143266475645,0.5702005730659025,0.5085959885386819,0.5730659025787965,0.5959885386819485,0.5673352435530086,0.5945558739255015,0.5,0.6103151862464183,0.5902578796561605,0.5959885386819485,0.8667621776504298,0.8452722063037249,0.8653295128939829,0.6160458452722063
0.02,0.7808022922636103,0.5702005730659025,0.5128939828080229,0.5802292263610315,0.5959885386819485,0.5687679083094556,0.5959885386819485,0.5,0.6131805157593123,0.5945558739255015,0.5988538681948424,0.8868194842406877,0.8667621776504298,0.8782234957020058,0.6189111747851003
0.0205,0.7893982808022922,0.5702005730659025,0.5128939828080229,0.5802292263610315,0.5959885386819485,0.5687679083094556,0.5988538681948424,0.5,0.6131805157593123,0.5959885386819485,0.6002865329512894,0.8868194842406877,0.8667621776504298,0.8782234957020058,0.6203438395415473
0.021,0.7893982808022922,0.5716332378223495,0.5143266475644699,0.5802292263610315,0.5974212034383954,0.5730659025787965,0.5988538681948424,0.5,0.6131805157593123,0.5988538681948424,0.6031518624641834,0.8868194842406877,0.8681948424068768,0.8782234957020058,0.6203438395415473
0.0215,0.7893982808022922,0.5773638968481375,0.5143266475644699,0.5802292263610315,0.6002865329512894,0.5730659025787965,0.6031518624641834,0.502865329512894,0.6160458452722063,0.6017191977077364,0.6060171919770774,0.8868194842406877,0.8681948424068768,0.8782234957020058,0.6246418338108882
0.022,0.7893982808022922,0.5773638968481375,0.5157593123209169,0.5802292263610315,0.6002865329512894,0.5773638968481375,0.6045845272206304,0.504297994269341,0.6232091690544412,0.6060171919770774,0.6103151862464183,0.8868194842406877,0.8710601719197708,0.8796561604584527,0.6289398280802292
0.0225,0.7908309455587392,0.5773638968481375,0.5200573065902578,0.5802292263610315,0.6074498567335244,0.5787965616045845,0.6074498567335244,0.5071633237822349,0.6246418338108882,0.6074498567335244,0.6117478510028653,0.8911174785100286,0.8710601719197708,0.8825214899713467,0.6303724928366762
0.023,0.7908309455587392,0.5787965616045845,0.5200573065902578,0.5873925501432665,0.6074498567335244,0.5974212034383954,0.6074498567335244,0.5071633237822349,0.6246418338108882,0.6074498567335244,0.6117478510028653,0.9025787965616046,0.8753581661891118,0.8868194842406877,0.6318051575931232
0.0235,0.8008595988538681,0.5787965616045845,0.5243553008595988,0.5931232091690545,0.6088825214899714,0.5974212034383954,0.6088825214899714,0.5071633237822349,0.6275071633237822,0.6103151862464183,0.6146131805157593,0.9054441260744985,0.8810888252148997,0.8896848137535817,0.6318051575931232
0.024,0.8008595988538681,0.5787965616045845,0.5243553008595988,0.5931232091690545,0.6088825214899714,0.6017191977077364,0.6117478510028653,0.5071633237822349,0.6289398280802292,0.6103151862464183,0.6146131805157593,0.9054441260744985,0.8825214899713467,0.8911174785100286,0.6318051575931232
0.0245,0.8037249283667621,0.5974212034383954,0.5257879656160458,0.5945558739255015,0.6117478510028653,0.6031518624641834,0.6146131805157593,0.5071633237822349,0.6303724928366762,0.6103151862464183,0.6146131805157593,0.9054441260744985,0.8825214899713467,0.8911174785100286,0.6318051575931232
0.025,0.8037249283667621,0.5988538681948424,0.5300859598853869,0.5988538681948424,0.6131805157593123,0.6088825214899714,0.6146131805157593,0.5071633237822349,0.6303724928366762,0.6103151862464183,0.6146131805157593,0.9111747851002865,0.8839541547277937,0.8954154727793696,0.6346704871060171
0.0255,0.8051575931232091,0.6404011461318052,0.5315186246418339,0.5988538681948424,0.6174785100286533,0.6103151862464183,0.6174785100286533,0.5071633237822349,0.6346704871060171,0.6131805157593123,0.6174785100286533,0.9111747851002865,0.8839541547277937,0.8954154727793696,0.6361031518624641
0.026,0.8065902578796562,0.6404011461318052,0.5329512893982808,0.5988538681948424,0.6174785100286533,0.6103151862464183,0.6174785100286533,0.5157593123209169,0.6361031518624641,0.6146131805157593,0.6189111747851003,0.9126074498567335,0.8839541547277937,0.8968481375358166,0.6361031518624641
0.0265,0.8080229226361032,0.6404011461318052,0.5343839541547278,0.6002865329512894,0.6217765042979942,0.6117478510028653,0.6203438395415473,0.5157593123209169,0.6361031518624641,0.6146131805157593,0.6189111747851003,0.9140401146131805,0.8853868194842407,0.8968481375358166,0.6375358166189111
0.027,0.8080229226361032,0.6404011461318052,0.5358166189111748,0.6002865329512894,0.6217765042979942,0.6131805157593123,0.6203438395415473,0.5157593123209169,0.6361031518624641,0.6146131805157593,0.6189111747851003,0.9154727793696275,0.8868194842406877,0.8982808022922636,0.6404011461318052
0.0275,0.8080229226361032,0.6432664756446992,0.5386819484240688,0.6002865329512894,0.6275071633237822,0.6131805157593123,0.6217765042979942,0.5200573065902578,0.6375358166189111,0.6174785100286533,0.6217765042979942,0.9154727793696275,0.8868194842406877,0.8982808022922636,0.6432664756446992
0.028,0.8080229226361032,0.6432664756446992,0.5386819484240688,0.6002865329512894,0.6275071633237822,0.6131805157593123,0.6217765042979942,0.5243553008595988,0.6389684813753582,0.6174785100286533,0.6217765042979942,0.9169054441260746,0.8896848137535817,0.8997134670487106,0.6432664756446992
0.0285,0.8080229226361032,0.6432664756446992,0.5386819484240688,0.6017191977077364,0.6275071633237822,0.6131805157593123,0.6217765042979942,0.5243553008595988,0.6404011461318052,0.6174785100286533,0.6217765042979942,0.9183381088825215,0.8896848137535817,0.8997134670487106,0.6432664756446992
0.029,0.8123209169054442,0.6432664756446992,0.5415472779369628,0.6017191977077364,0.6318051575931232,0.6131805157593123,0.6246418338108882,0.5243553008595988,0.6404011461318052,0.6189111747851003,0.6232091690544412,0.9183381088825215,0.8896848137535817,0.8997134670487106,0.6446991404011462
0.0295,0.8123209169054442,0.6432664756446992,0.5444126074498568,0.6017191977077364,0.6332378223495702,0.6174785100286533,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.6232091690544412,0.6275071633237822,0.9197707736389685,0.8896848137535817,0.8997134670487106,0.6461318051575932
0.03,0.8123209169054442,0.6432664756446992,0.5458452722063037,0.6017191977077364,0.6346704871060171,0.6203438395415473,0.6303724928366762,0.5300859598853869,0.6446991404011462,0.6232091690544412,0.6275071633237822,0.9197707736389685,0.8896848137535817,0.8997134670487106,0.6475644699140402
0.0305,0.8151862464183381,0.6489971346704871,0.5487106017191977,0.6017191977077364,0.6361031518624641,0.6203438395415473,0.6318051575931232,0.5315186246418339,0.6446991404011462,0.6246418338108882,0.6289398280802292,0.9212034383954155,0.8896848137535817,0.9011461318051576,0.6504297994269341
0.031,0.8151862464183381,0.6504297994269341,0.5558739255014327,0.6017191977077364,0.6404011461318052,0.6203438395415473,0.6361031518624641,0.5315186246418339,0.6504297994269341,0.6289398280802292,0.6332378223495702,0.9212034383954155,0.8896848137535817,0.9011461318051576,0.6518624641833811
0.0315,0.8166189111747851,0.6504297994269341,0.5558739255014327,0.6131805157593123,0.6404011461318052,0.6203438395415473,0.6389684813753582,0.5315186246418339,0.6532951289398281,0.6303724928366762,0.6346704871060171,0.9297994269340975,0.8982808022922636,0.9111747851002865,0.6561604584527221
0.032,0.8166189111747851,0.6504297994269341,0.5573065902578797,0.6131805157593123,0.6404011461318052,0.6203438395415473,0.6418338108882522,0.5315186246418339,0.6547277936962751,0.6318051575931232,0.6361031518624641,0.9297994269340975,0.8982808022922636,0.9111747851002865,0.6561604584527221
0.0325,0.8223495702005731,0.6504297994269341,0.5573065902578797,0.6160458452722063,0.6418338108882522,0.6246418338108882,0.6418338108882522,0.5329512893982808,0.6561604584527221,0.6332378223495702,0.6375358166189111,0.9340974212034384,0.9025787965616046,0.9140401146131805,0.660458452722063
0.033,0.8223495702005731,0.6504297994269341,0.5616045845272206,0.6174785100286533,0.6418338108882522,0.6246418338108882,0.6461318051575932,0.5329512893982808,0.6561604584527221,0.6332378223495702,0.6389684813753582,0.9355300859598854,0.9025787965616046,0.9140401146131805,0.66189111747851
0.0335,0.8237822349570201,0.6504297994269341,0.5630372492836676,0.6174785100286533,0.6418338108882522,0.6246418338108882,0.6475644699140402,0.5329512893982808,0.6590257879656161,0.6346704871060171,0.6404011461318052,0.9355300859598854,0.9083094555873925,0.9154727793696275,0.663323782234957
0.034,0.8252148997134671,0.6547277936962751,0.5630372492836676,0.6174785100286533,0.6418338108882522,0.6246418338108882,0.6475644699140402,0.5329512893982808,0.663323782234957,0.6375358166189111,0.6432664756446992,0.9355300859598854,0.9083094555873925,0.9154727793696275,0.664756446991404
0.0345,0.826647564469914,0.6561604584527221,0.5644699140401146,0.6232091690544412,0.6418338108882522,0.6246418338108882,0.6532951289398281,0.5329512893982808,0.664756446991404,0.6389684813753582,0.6446991404011462,0.9441260744985673,0.9083094555873925,0.9226361031518625,0.664756446991404
0.035,0.829512893982808,0.6561604584527221,0.5659025787965616,0.6232091690544412,0.6432664756446992,0.6246418338108882,0.6532951289398281,0.5329512893982808,0.664756446991404,0.6418338108882522,0.6475644699140402,0.9441260744985673,0.9097421203438395,0.9226361031518625,0.664756446991404
0.0355,0.829512893982808,0.673352435530086,0.5659025787965616,0.6232091690544412,0.6475644699140402,0.6246418338108882,0.6547277936962751,0.5329512893982808,0.664756446991404,0.6418338108882522,0.6475644699140402,0.9441260744985673,0.9097421203438395,0.9226361031518625,0.666189111747851
0.036,0.829512893982808,0.673352435530086,0.5659025787965616,0.6289398280802292,0.6475644699140402,0.6260744985673352,0.6547277936962751,0.5329512893982808,0.664756446991404,0.6418338108882522,0.6475644699140402,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.667621776504298
0.0365,0.829512893982808,0.6747851002865329,0.5659025787965616,0.6289398280802292,0.6475644699140402,0.6260744985673352,0.6547277936962751,0.5343839541547278,0.664756446991404,0.6418338108882522,0.6475644699140402,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.037,0.829512893982808,0.6747851002865329,0.5687679083094556,0.6303724928366762,0.6475644699140402,0.6275071633237822,0.6547277936962751,0.5343839541547278,0.666189111747851,0.6418338108882522,0.6475644699140402,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.0375,0.829512893982808,0.6762177650429799,0.5702005730659025,0.6303724928366762,0.6475644699140402,0.6275071633237822,0.6561604584527221,0.5343839541547278,0.666189111747851,0.6418338108882522,0.6475644699140402,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.038,0.829512893982808,0.6762177650429799,0.5702005730659025,0.6303724928366762,0.6475644699140402,0.6275071633237822,0.6561604584527221,0.5358166189111748,0.666189111747851,0.6432664756446992,0.6489971346704871,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.0385,0.830945558739255,0.6762177650429799,0.5702005730659025,0.6303724928366762,0.6475644699140402,0.6275071633237822,0.6561604584527221,0.5372492836676218,0.666189111747851,0.6432664756446992,0.6489971346704871,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.039,0.830945558739255,0.6762177650429799,0.5702005730659025,0.6303724928366762,0.6489971346704871,0.6275071633237822,0.6561604584527221,0.5372492836676218,0.666189111747851,0.6446991404011462,0.6504297994269341,0.9527220630372493,0.9240687679083095,0.9283667621776505,0.669054441260745
0.0395,0.830945558739255,0.6762177650429799,0.5702005730659025,0.6318051575931232,0.6489971346704871,0.6432664756446992,0.6561604584527221,0.5372492836676218,0.666189111747851,0.6446991404011462,0.6504297994269341,0.9570200573065902,0.9297994269340975,0.9326647564469914,0.669054441260745
0.04,0.832378223495702,0.6762177650429799,0.5702005730659025,0.6318051575931232,0.6489971346704871,0.6432664756446992,0.6561604584527221,0.5372492836676218,0.667621776504298,0.6461318051575932,0.6518624641833811,0.9570200573065902,0.9340974212034384,0.9326647564469914,0.669054441260745
0.0405,0.832378223495702,0.6762177650429799,0.5702005730659025,0.6318051575931232,0.6489971346704871,0.6432664756446992,0.6561604584527221,0.5372492836676218,0.667621776504298,0.6461318051575932,0.6518624641833811,0.9570200573065902,0.9340974212034384,0.9340974212034384,0.669054441260745
0.041,0.832378223495702,0.6762177650429799,0.5702005730659025,0.6318051575931232,0.6489971346704871,0.6446991404011462,0.6561604584527221,0.5372492836676218,0.667621776504298,0.6461318051575932,0.6518624641833811,0.9570200573065902,0.9340974212034384,0.9340974212034384,0.669054441260745
0.0415,0.832378223495702,0.6762177650429799,0.5716332378223495,0.6318051575931232,0.6489971346704871,0.6446991404011462,0.6561604584527221,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9570200573065902,0.9340974212034384,0.9340974212034384,0.669054441260745
0.042,0.836676217765043,0.6790830945558739,0.5716332378223495,0.6332378223495702,0.6489971346704871,0.6446991404011462,0.6575931232091691,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9340974212034384,0.9340974212034384,0.669054441260745
0.0425,0.836676217765043,0.6805157593123209,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.6575931232091691,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9340974212034384,0.9340974212034384,0.669054441260745
0.043,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9340974212034384,0.9340974212034384,0.669054441260745
0.0435,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9340974212034384,0.9340974212034384,0.669054441260745
0.044,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5386819484240688,0.669054441260745,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9355300859598854,0.9340974212034384,0.671919770773639
0.0445,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9355300859598854,0.9340974212034384,0.671919770773639
0.045,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6332378223495702,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9355300859598854,0.9340974212034384,0.671919770773639
0.0455,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6346704871060171,0.6504297994269341,0.6446991404011462,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.046,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6361031518624641,0.6504297994269341,0.6504297994269341,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.0465,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6361031518624641,0.6504297994269341,0.6504297994269341,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.047,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6361031518624641,0.6504297994269341,0.6504297994269341,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.0475,0.836676217765043,0.6848137535816619,0.5730659025787965,0.6361031518624641,0.6518624641833811,0.6518624641833811,0.660458452722063,0.5401146131805158,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.048,0.83810888252149,0.6848137535816619,0.5744985673352435,0.6361031518624641,0.6518624641833811,0.6561604584527221,0.660458452722063,0.5415472779369628,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.0485,0.83810888252149,0.6848137535816619,0.5744985673352435,0.6361031518624641,0.6518624641833811,0.6561604584527221,0.660458452722063,0.5415472779369628,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
0.049,0.83810888252149,0.6862464183381088,0.5759312320916905,0.6361031518624641,0.6518624641833811,0.6561604584527221,0.660458452722063,0.5415472779369628,0.670487106017192,0.6461318051575932,0.6518624641833811,0.9584527220630372,0.9369627507163324,0.9355300859598854,0.671919770773639
