Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default
25,0.5654063004818186,0.5828085763800349,0.5704934948778512,0.5778379078043607,0.05415661668178347,0.9747968646784725,0.580308594570588,0.5777820450703891,0.5777820450703891,0.005042203665947912,0.5799202970552082,0.03675106339328593,0.6288298975361546
26,1.0429917802081317,0.036629915639718215,0.042991780208131734,0.004787949921748443,1.062091111709872,0.04103030574898693,0.020689826207846068,0.019148640498484523,0.019148640498484523,1.023626455341201,0.023626455341200805,0.023626455341200805,1.023626455341201
27,0.9999790811188929,0.9930229681205324,0.9903884144760151,0.9899728717605824,0.972093709548459,0.9940086953471274,0.9927054574870824,0.9927054574870824,0.9927054574870824,0.9923291979504478,0.9923291979504478,0.9923291979504478,0.9923291979504478
28,1.6440694613624531,0.60242565760068,0.5887385578142358,0.020121327364525373,1.5330890192844737,0.705272590866004,0.6128262255106688,0.004766683374857533,0.004766683374857533,0.6693850453960924,1.6795092626697998,1.6795092626697998,0.6693850453960924
29,1.6111076074350128,0.005499970427056806,0.008672224033192505,0.0039112240561273975,1.2206412813655232,0.5685675159777394,0.5919098840054045,0.5954794279979774,0.5954794279979774,0.5691339617077011,0.59950761075122,0.59950761075122,0.45748860587879225
30,1.0393552223517946,1.0828299369411367,1.0479060961988407,0.03243580841200409,1.8745238344434043,1.1019320833014008,1.041626770756833,2.026728051916876,1.026727946408852,1.5313710028743108,0.17938567413076856,1.1212827195672004,0.9087380841870996
31,0.0070869743732876085,0.003026649858054969,0.0013421892959269658,0.00678230106756399,0.02687783048029722,8.893795892675763e-05,0.002027111469708573,0.0014320550069329605,0.0014320550069329605,0.004379810852259323,0.004379810852259323,0.004379810852259323,0.010727081537948983
32,0.32191395652450316,1.396255633615263,1.416744546277231,1.4926933995105296,0.17053125568834115,0.9993968863111861,0.9106553248668982,0.907863353062893,0.907863353062893,0.9004109155830353,0.12574137227293325,0.33909968292652454,0.9360348253137567
33,1.5831891116994534,0.5925934304681078,0.5919052859089655,1.5930233541953676,0.7303658669735531,0.010242031235597,0.5943577091360835,0.5943577091360835,0.5943577091360835,1.586042766620292,1.6117294102839417,0.5946558969250003,0.5946558969250003
34,0.037466315242182247,1.138755186292762,1.1918506294603048,1.0739063706449758,0.30010994801882157,0.6607172353689359,0.6776066405936284,0.6398672240137557,0.05490474828589388,0.6733254665263627,0.6733254665263627,0.6429518174828439,1.078167198699318
35,0.005721868892899714,0.025870698151279927,0.01198357594883496,0.016410638993397925,0.9852770403878559,0.7018267224075923,0.6244500659327957,0.016924127583150622,0.016924127583150622,0.9746404042791191,1.5271814273078979,1.5773049067337344,0.541680997003013
36,0.11253099551847266,0.649353087991111,0.6428373296477556,1.646634611511445,0.08719884890299019,0.6386268157703702,0.7235169410318204,0.21800779010910956,1.2180077766568362,0.6959938131098998,1.1298903396400595,0.38594780042627624,0.5704629310260411
37,0.02313118483767825,0.003333307170276288,0.003042786182057268,0.00714548066497884,0.5781943901803194,0.21719300382120937,0.015487404089798068,0.9819348221129407,0.018065199410696602,0.002696964423406324,0.04451714011803331,0.018676686369160617,0.06498124267774903
