Estimator,alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
14,-0.03646864397535368,-0.002447851891851308,-0.010106964845150033,-0.007245248020118205,-0.8360395625316155,0.9962591184282259,1.013546531837948,-0.006903317196314405,0.0,-0.01367493689707654,-0.007248667737643655,-0.01367493689707654,0.0001360968861808688,-0.9985634645298814,-0.00530415718526019,-0.001295195858691754,0.007273179766871741,0.007273179766871741,0.013546531837947923,0.013546531837947923,0.013546531837947923,-0.02748073642210701,-0.01367493689707654,0.4319508822151903,0.013546531837947923,-0.01367493689707654,-0.001361675458224975
15,0.9835601504907349,1.0216738372473897,0.014487547186347073,0.025908138496508214,0.3797955025240878,0.36088446658332,1.0652914602517192,0.009055158283781914,0.013296822613457873,0.013296822613457873,0.010638519050542776,0.0,0.01443464695750242,0.42797360304034393,0.015716931003142372,0.01355780768658731,0.013036055081869892,0.013036055081869892,0.013296822613457873,0.0,0.013296822613457873,0.0,1.0524674198941355,0.9798221180623697,0.9316130250197499,0.0,0.019899557437704798
16,-0.3234535674530183,-0.40533680374355596,0.014485142672571038,0.03045807702148059,1.009275501574875,1.012451653951738,1.0324214776923775,0.024319679195413207,0.013056152825446284,0.013056152825446284,0.014863107564296894,0.025995208532944354,0.014861640712366278,0.016742658507858835,0.437092122692278,0.012941122554026734,0.012941122554026734,0.012941122554026734,0.013056152825446284,0.013056152825446284,0.013056152825446284,0.0,-1.0,-0.5525410230287788,-1.0,0.9934273460765138,0.013056152825446284
17,0.9662702785431315,0.9902121757522893,-0.004285539024905978,-0.006691013142941898,-1.014993643344084,-0.011748205934046926,1.0061001995364178,-0.01304303747559888,-0.012278329778436703,-0.012278329778436703,-0.006693039849984194,-0.012278329778436703,-0.014870109068126393,-1.0036602818708085,-0.016081201334853006,-0.012472181827616302,-0.012472181827616302,-0.012472181827616302,-0.012278329778436703,-0.012278329778436703,-0.012278329778436703,-0.024662054234269072,-0.012278329778436703,-0.012278329778436703,-0.012278329778436703,-0.024662054234269072,-0.013511929717547142
18,0.9817955572885432,-0.0011181072510045122,0.020417389967929554,0.03445698642593558,-0.01926448763793316,1.006510580520922,1.064851144349968,1.0064280379798545,0.0,0.016488122788569093,0.009795091034252235,0.016488122788569093,0.009795239268705765,0.013164459198448006,1.0154221020203937,0.008132078722995215,0.00878211294335248,0.00878211294335248,0.016488122788569093,1.0082676159836006,1.0082676159836006,0.9916847317879962,0.0,0.511252814538147,0.0,0.0,0.00826761598360057
19,-0.039642910315639025,-0.017156193130112858,-0.008620607435318228,0.01422666573424395,-1.023474398229954,-0.012375190711894,-0.0023295354360970406,-0.010480064575713282,-0.013384723945092826,-0.0023295354360970406,-0.004151653093242601,-0.02452528155029323,-0.013251558241179455,-0.002516767552146856,-0.009240160229994802,-0.01343277758789119,-0.01343277758789119,-0.01343277758789119,-0.013384723945092826,-0.013384723945092826,-0.013384723945092826,-0.013384723945092826,-0.013384723945092826,-0.2808650348100788,-0.013384723945092826,-0.02452528155029323,-0.012275385143114449
20,0.9220495089836218,0.3409438091934339,0.9796426798218758,0.0272828682301836,-0.5787837139560851,1.0034227264862743,1.050003154100991,0.003031006810630128,1.0166445571545604,0.008182978406364113,0.0034363325757694094,0.02505679697076033,0.0034363496045870245,0.012149176136433031,0.0015159242653027755,0.004294687196024149,0.004965510050478411,0.004965510050478411,0.008182978406364113,0.008182978406364113,-0.008890534952577389,-0.008890534952577389,1.5471592738533402,1.1379508533766938,0.44428209321303763,0.9996714785508467,0.0030821067134987777
21,0.139905198165207,-0.5535151934803808,0.027908062948668915,0.0703508041449935,1.1536962549387282,,0.06588793565645701,0.004993589567076199,0.01342051576232144,0.026717338375779415,0.024059034812864106,-0.1868781347235096,0.0782139687724959,0.1848883163095484,0.1730855783641763,-0.023461282640941012,-0.027790483677635827,-0.027790483677635827,0.0,0.11651400872642503,-0.3491495636223867,-0.9865794842376786,1.183345517204634,1.0067258631883134,1.1288977331822576,0.6335724449457778,-0.31185102219941113
22,0.39482470776279505,1.0062908418287726,0.0,0.019104077232527907,0.9944493870323678,1.0014563866397872,1.0,0.0008076830927332447,0.0,0.0,0.005024917332752112,-0.014499569695115089,-0.0019619560118419375,0.0046236341123429454,,-0.00013547542501019682,-0.00013547542501019682,-0.00013547542501019682,0.0,0.0,0.0,0.0,0.014355292977070054,0.7824085649273732,0.014355292977070054,-0.5994620704162712,0.0014419741739063218
23,-0.3238967897317287,-0.10127225427257022,-0.02255246905244113,1.0145481208559664,0.4060359308325347,0.9755374765757036,0.9857986193205072,-0.07378107776509432,-0.023916535512704628,0.9760834644872953,0.9727287128541429,0.9760834644872953,-0.027271775677593736,0.2868621757011448,,-0.025313311343875756,-0.026083100888765965,-0.026083100888765965,-0.004551210645773515,-0.023916535512704628,-0.0435453422616372,-0.0435453422616372,1.5348144236352719,1.4248415816101405,1.5739850209159496,0.94653918887328,-0.027820989968620705
24,-0.10069168731030452,-0.005879439982106287,-0.00062336790052541,1.0433850372131397,-0.004351264137277784,1.000829043228162,1.0097864151774054,-0.06064534554509276,0.00032608592833892916,0.00032608592833892916,1.0003173632918216,1.000326085928339,0.0003165944823743851,0.9993861297314173,1.0028391208321534,0.0002953334168143235,0.0002953334168143235,0.0002953334168143235,0.00032608592833892916,0.00032608592833892916,0.00032608592833892916,0.00032608592833892916,1.6949130778239934,0.9908033118098325,0.9908033118098325,0.9812172629806345,0.00032608592833892916
25,0.9627396970475789,0.9942826158775322,0.9984486993057867,1.0331020150072314,-0.006341424818604085,0.9969985044128973,0.9946348461909046,-0.00015541017294922632,-0.005365153809095451,0.9946348461909046,0.9946261263459966,0.9946348461909046,-0.005373640275472714,-9.622042923637704e-05,0.9976655634032077,-0.002558872811461575,-0.002558872811461575,-0.002558872811461575,-0.005365153809095451,1.005204087901092,0.9946348461909046,0.5795973469120607,-0.02673880460166249,0.983987601991396,-0.005365153809095451,0.9732611953983376,0.9956952615571973
26,0.9678226815648697,1.090621559419737,0.992350116831555,1.0202354884019889,1.662170435549278,0.5357658633905934,2.0544477840223765,0.7057737924555855,1.0,1.0,1.0055852914638377,1.0138057995250305,0.9275828854041397,0.6915427544092344,0.6383055768070925,1.0012641623889544,1.0012641623889544,0.0012641901087893875,0.0,0.0,0.5663468225538093,1.0,2.2420747871981477,2.182203331220749,2.15754127698648,1.2184235191335024,0.8105222011362871
27,0.9776795758563319,0.33162879042265003,-0.0015309431113316218,1.0430581138011144,0.4746602208676475,1.7561369728093874,0.0,0.2917999900603989,0.0,1.0108883161427362,1.0055852902076137,0.46340052084024297,0.0009680295584021387,0.0055872608033833236,0.006447098222321413,-0.0025164173459943,-0.0025164173459943,-0.0025164173459943,0.0,0.0,1.584962500721156,-0.02202630632999891,1.8981203859807863,1.1940106199666256,1.0,0.9890288821789969,0.9978124407622361
28,-0.031819486780381864,-0.0281949743744025,-0.009356790258252022,0.0055850833493378575,-0.015294662049705645,0.9990451737455819,1.0,0.9996356370631247,0.0,-0.014646775964401337,-0.008220506804968527,0.0,-0.001334016534377864,-0.5793752399177731,-0.5785154024988348,-0.0010783438352493318,-0.0010783438352493318,-0.0010783438352493318,0.0,0.0,0.0,-0.014646775964401337,1.2410080995037949,0.9098021910284219,1.0,-0.6069888070511551,-0.0014580042078610048
29,0.9560124524352487,1.000410885100947,-0.00609020288423886,0.004882360608262145,-0.5914403765519398,1.0074131354717466,1.0194736597154441,-0.5865499180538568,-0.0026653175538044766,-0.0026653175538044766,0.0048830116117354085,0.01213168437427618,-0.0019054999769549613,-0.6808466931649729,-0.4077838843626714,-0.003340418792952062,-0.003340418792952062,-0.003340418792952062,-0.0026653175538044766,-0.0026653175538044766,-0.0026653175538044766,-0.017615659019775937,1.3399363455983078,0.4197896532875225,0.2677865598424724,-0.017615659019775937,-0.0011787692091022493
30,1.383054583394873,1.0087629626633896,1.0139925129164158,0.6326299497199407,1.6016602810328078,1.5807669011851049,1.4932375011452959,-0.17977405476933211,1.3906677675047483,0.6021718726984601,0.6016049395535705,0.9500951761187668,0.011535651968032532,0.5975478461730125,0.6074085210646072,0.011451610566456846,0.011451610566456846,0.011451610566456846,0.40577465989495665,1.0106367180538176,0.40577465989495665,0.40577465989495665,1.76332666451304,1.6281670812314044,1.76332666451304,1.5690050087632605,0.5929617499583425
31,-0.04773160421502831,-1.0028197494579234,0.014461097314390752,0.010636636108736996,-0.9988035936660369,-0.0005237399215408977,0.021216485909695854,-0.0025028411603942075,0.0,-0.010726406593058475,-0.008220501919651868,0.010647244199508372,0.0011750506332296223,-0.5779584143418965,,3.291444472523207e-05,3.291444472523207e-05,3.291444472523207e-05,0.0,0.0,0.0,0.0,0.0,0.0421254756726766,0.0,-0.010726406593058475,-0.0010690589899256383
32,0.9772799234999164,0.3609836455327029,0.0,1.0134533266826773,-0.00971673887424472,0.9988724539942747,1.0,-0.0012087633370742618,0.0,0.0,0.00222628942371699,1.0089887832272548,-0.003354556220504053,0.005929896684405633,-0.31907033339384744,-0.00034899407118724006,-0.0007044776578620563,-0.0007044776578620563,0.0,0.0,0.0,1.0,1.5668151540108968,1.412781525338476,0.070389327891398,-0.01814734671025936,-0.0018044968467478767
33,1.3409077643782261,0.4813554678563915,1.0007556240289004,0.02454929381161167,-0.013335685189139263,0.9978355999164678,1.046169741177785,0.3243620058045289,1.003609278949739,-0.0050555821773881505,0.0010903126127946102,-0.0050555821773881505,0.0010897068334185503,0.9951356057014029,,0.001046263134956048,-0.00031926253142290135,-0.00031926253142290135,-0.0050555821773881505,0.9949444178226119,-0.0050555821773881505,0.9949444178226119,1.5624194918149268,0.950821864590304,1.1037207637399433,1.0292959226133889,0.3175676199462055
34,-0.018996182085566027,0.9950241875346866,-0.001455199970253119,0.009003499894596678,0.9975739391654724,1.0003188740392677,1.0074758766094913,-0.00027776718822749755,-0.0007917393741092866,-0.0007917393741092866,-0.003171361727637369,0.015696383414459607,0.002903125882596296,0.012372719824338694,0.006972906672527255,0.0001708968786392572,0.0001708968786392572,0.0001708968786392572,-0.0007917393741092866,-0.0007917393741092866,-0.0007917393741092866,-0.0007917393741092866,-0.0007917393741092866,0.6330803618279933,-0.0007917393741092866,-0.017470480520739587,-0.0007917393741092866
35,0.9443463799227321,0.41602184621390415,1.0058112062062887,0.43677835919921554,0.9981563444712164,0.9989914992493885,1.0,1.0002954614982904,1.0,0.17954942033071272,-0.005442085068248065,0.0,0.0003406443929848312,0.42306294068559375,,-5.336332155092108e-05,-5.336332155092108e-05,-5.336332155092108e-05,0.0,1.0,0.0,0.991282782898891,1.0,0.9558774467676922,1.0,-0.6201519291834563,0.0034721919068051634
36,0.9757671855005655,1.0036734347592144,-0.0015127379993510304,1.0119405886833264,1.00194558177306,0.9981265431486913,1.0074760452279037,-0.0008276205574427068,0.998487262000649,-0.0015127379993510304,0.0007135514243661106,1.0074760452279037,0.0007127051477178712,1.0090433403748642,0.41516489423963054,-0.0015060655502167509,-0.0015060655502167509,-0.0015060655502167509,0.998487262000649,-0.0015127379993510304,-0.0015127379993510304,0.998487262000649,-0.0015127379993510304,0.40447962167648593,-0.0015127379993510304,-0.019660084709610372,-0.003317234846098777
37,-0.011963907117592983,1.0034514213956554,-0.008395935065666394,0.024209496065168003,1.0022553403088186,1.0023233646877778,1.0017110297794836,0.0017382501838370359,0.001711029779483665,-0.011963907117592983,-0.005537637958160103,-0.011963907117592983,0.0018471266656643094,0.00776850258216823,0.42826442122210945,0.0009528032052727812,0.001489627154495624,0.001489627154495624,0.001711029779483665,0.001711029779483665,0.001711029779483665,0.001711029779483665,-0.819318829175197,-0.819318829175197,-0.819318829175197,-0.011963907117592983,0.0030714212436866828
38,0.9588938654492241,0.9966692408406753,1.0092825829350864,0.42718179903896214,0.9892429127722234,0.9915665931029957,1.0102873406729842,-0.007148196290588936,0.9919088113581296,1.0011273413875081,0.997494107428123,1.0011273413875081,0.9920382781806825,0.41911612855087343,1.004926638442425,-0.00937957254060685,-0.008649878731609868,-0.008649878731609868,1.0011273413875081,1.0011273413875081,-0.00809118864187039,0.9919088113581296,1.6490210978351212,0.5393966066606231,0.9826309977701188,0.9919088113581296,0.9928333195864278
39,0.9839958764616046,1.0265305364534423,1.0233650512173837,0.45433220421031056,1.0261150357039666,1.026201428249841,0.03483183644293053,1.0156753808726346,1.0348318364429305,0.5732517512270565,0.5305057677603514,0.017553845011095207,-0.5612616359017122,0.03449688621449701,0.029244326948983067,0.02570148933360256,1.0263829221375271,0.026383008516616346,1.0262187061382226,1.0262187061382226,1.0262187061382226,1.0262187061382226,1.5908816452488481,1.0348318364429305,1.0175538450110952,6.641828225403533e-05,0.029670131327151805
40,1.9594851048214013,0.9851029595439235,1.9915295399940067,1.0194149115644406,0.4049833197980835,2.0085197041644607,2.0060988371022423,1.0004135092166733,2.0060988371022423,0.9991794231624518,1.0047647146262897,1.2056303006298783,1.0047590628622987,1.011349241076352,1.0053669496972357,0.9982560803652168,0.9982560803652168,0.9982560803652168,0.9991794231624518,0.9991794231624518,0.9991794231624518,1.9280963251009693,2.205630300629878,1.9569511877731542,2.205630300629878,1.9852402322045781,0.996402338491878
41,0.9103967050717734,-0.011453555027017432,1.0022905040723185,0.42434638839376465,0.9799858070452836,0.9910794881340912,1.3817146131457654,0.9897218410888263,0.9902056493631625,-0.009794350636837503,-0.0026668943645943707,-0.009794350636837503,-0.008616913174305251,0.998802210806151,1.0071968918148633,0.3138709926287218,0.3133360773635104,-0.008591983606365167,0.9902056493631625,0.981694149507645,0.9902056493631625,0.981694149507645,0.40099367564064836,0.41370472739020236,0.40099367564064836,0.9645190056995129,-0.008098059975939079
42,-0.022097229806495276,0.005809019452153646,0.007010643472296658,0.014076173376265669,0.9978452408180646,1.0055758531315808,1.0185447546908506,-0.0006445764486445551,0.0051242389285290285,0.0051242389285290285,-0.0008739546711481679,0.018544754690850544,0.006579682701118151,1.0236386171947045,0.002262979653726075,0.004712189533578285,0.004712189533578285,0.004712189533578285,0.0051242389285290285,0.0051242389285290285,0.0051242389285290285,0.0051242389285290285,-1.0084222929094189,-0.8536996981107766,-0.8536996981107766,0.0051242389285290285,0.0051242389285290285
43,-0.021419216908743748,-1.0086199077484719,0.005540008297774664,-0.9776315885968428,6.704321568228727e-05,0.004089110668015313,0.004115827490225186,0.005486626881947263,-0.0048172972797825946,-0.9958841725097748,-1.0003525394287387,-0.0048172972797825946,-0.9947055625711366,-0.9865016086331917,-0.9969888804462147,-0.0007047629357011241,-0.0007047629357011241,-0.0007047629357011241,0.004115827490225186,0.004115827490225186,0.004115827490225186,-1.013806080507037,-0.5942671889932525,-0.5942671889932525,-0.5942671889932525,-1.013806080507037,0.004115827490225186
44,0.9672130567793304,0.4112402300781543,0.995437278714354,1.0210431099965578,0.99363571593325,0.9962716156283941,1.0061810505424091,0.9961216580456135,0.4165571724513899,0.9968431859630729,0.9993490868678065,0.977984158711757,0.9993516679875949,0.9984161772592499,0.9964871523496269,-0.003085617856618675,-0.003085617856618675,-0.003085617856618675,0.9874444879608233,0.9968431859630729,0.9968431859630729,0.9968431859630729,0.40248198723966705,0.40248198723966705,0.4165571724513899,1.0061810505424091,0.9959060667090194
45,0.9740271938303654,-0.03372918024867015,-0.016273011886334288,0.9966428057065095,0.9904937520948063,0.9888836231272624,1.0,0.9898754394889467,0.9902189792074145,-0.019628806748932512,-0.013623092530618016,1.0,-0.013623505828457979,-0.009845796309800767,0.0013348499829615083,-0.011434295189210441,-0.011434295189210441,-0.011434295189210441,0.9902189792074145,0.9902189792074145,0.9902189792074145,-0.019628806748932512,0.3904594765581778,0.3904594765581778,0.3904594765581778,1.0,0.9892372200399677
46,0.9344901961866677,-0.28985931909252377,1.1844245711374275,1.121065650697213,1.306880841863245,0.15034303943391408,1.3043340348726242,0.3028640385094004,1.2865227587561636,0.9668331360648007,0.8901585906824645,1.1650592462704963,0.1412405456161401,0.3903391793509618,0.48628687916888497,0.17592112986365543,0.17668388480956893,0.17668388480956893,0.021695071099318976,0.874469117916141,0.874469117916141,0.14543043952156368,1.8981203859807863,1.0641303374197155,1.1154772174199359,0.3131578852596303,0.36838740598002256
47,1.0878662765513933,0.1706927771954252,1.046935474265767,1.1210606258023874,0.6084974492526232,1.0637774612410325,1.1255308820838588,0.11718121394125511,1.0797271924707341,0.11042398969365064,0.09459029598719765,0.44745897697122117,0.10776546419776678,-0.02469831992788204,-0.02471833287557331,0.11733734655406215,-0.0005750613574407573,-0.0005750613574407573,0.09515723304034003,0.09515723304034003,1.09515723304034,-0.01648812278856894,1.494764691749578,1.0874628412503393,1.0874628412503393,1.0719498418790148,0.0982235360881237
48,1.2393391571203536,1.2491672841608015,1.3099169808405622,1.3445702965420068,1.3011406425147638,1.3008957958592877,1.3061031277256798,0.30640012260332145,1.2954558835261714,1.3061031277256798,1.2966957050251358,1.3061031277256798,1.3060925196349082,-0.009252361456614218,1.3091338449379828,1.3047290491077144,1.3038913516639017,1.3038913516639017,1.284729476933113,1.284729476933113,1.284729476933113,1.3885652879176527,-0.10893437155316406,1.2954558835261714,0.8333501305905485,1.3271647432535096,1.3050419323553695
49,0.980890894170887,0.5911232141192082,0.5805711628255505,1.038467168816327,1.0233701704318305,1.607354684862703,1.0105692417101872,-0.003356044805757481,1.0105692417101872,1.0,0.9811322538808396,0.5707486415014554,0.6040573656384823,0.5824001500959006,0.5871672899037578,0.5816331793312312,0.5816331793312312,-0.003329378096914787,1.5920172582551066,1.5920172582551066,1.5920172582551066,0.5563933485243854,1.843274496312547,1.0314782314731679,1.0105692417101872,0.0,0.5976363307562669
50,-0.027831471302330678,-0.0026646474852463128,-0.004526223576121295,0.018959979236810386,-0.9801051311810429,1.0018792375590626,0.9998651143194842,0.0008124558417565398,-0.0001348856805157527,-0.01434874490021655,0.004609922630664765,-0.01434874490021655,-0.0025130483022060236,-0.9859532531113583,-0.5737343543051362,-0.0029053970530591696,-0.0029053970530591696,-0.0029053970530591696,-0.0001348856805157527,-0.0001348856805157527,-0.0001348856805157527,-0.0001348856805157527,0.40425536939881956,-0.0001348856805157527,-0.0287040378772867,-0.01434874490021655,-0.42273567903582837
51,0.40002512738140167,1.0033043545434133,0.012639087208495946,0.4252302376107375,0.008595055631783888,1.005484745515941,0.008709820029135548,0.007889873976436913,1.0087098200291356,0.008709820029135548,0.0020167882748188615,0.4917927067310781,0.008142467026123734,-0.571739031117129,0.0159803578942814,0.006840647498314985,0.006840647498314985,0.006840647498314985,0.008709820029135548,0.008709820029135548,0.008709820029135548,0.008709820029135548,1.491792706731078,0.9415956241705985,0.9415956241705985,-0.6178317844434201,0.005427236039834013
52,0.3619022917137168,1.9898802788871153,0.9899675747092271,1.0106416610035622,-0.18646811002618655,1.9855259961786753,1.9936584731261733,0.9876463859249955,0.987288948250446,1.0,0.9789296640689408,1.0126000367796335,0.986790941008901,0.4094666868049879,1.00169480356029,0.9888238356610276,0.9883209358851403,0.9883209358851403,0.987288948250446,0.987288948250446,0.987288948250446,0.987288948250446,-0.025535092107137648,0.9219974879987268,0.0,0.987288948250446,0.9860116617208969
53,-0.027677016322833058,-0.9978383038113792,0.016435844931130116,-0.9903443561181715,-2.0206592045016705,0.00502532615303589,-0.9883859803421002,-1.0017202066451867,-1.000986017121734,-1.000986017121734,-1.0062890376132179,-0.9883859803421002,-0.9983434977833585,-1.9976438512876904,-0.9833016093375171,-1.000642532076829,-1.000642532076829,-1.000642532076829,-1.000986017121734,-1.000986017121734,-1.000986017121734,-1.000986017121734,-1.000986017121734,-0.7570604342356447,-0.9758950361589035,-1.6050573407905948,-1.000986017121734
