Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.015,0.9063829787234042,0.6468085106382979,0.9957446808510638,0.23404255319148937,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9361702127659575,0.9446808510638298,0.9063829787234042
0.0155,0.9063829787234042,0.6553191489361702,0.9957446808510638,0.23404255319148937,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9361702127659575,0.9446808510638298,0.9063829787234042
0.016,0.9063829787234042,0.6638297872340425,0.9957446808510638,0.28085106382978725,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.948936170212766,0.9063829787234042
0.0165,0.9063829787234042,0.6680851063829787,0.9957446808510638,0.28085106382978725,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.017,0.9063829787234042,0.6851063829787234,0.9957446808510638,0.28085106382978725,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.0175,0.9063829787234042,0.6978723404255319,0.9957446808510638,0.28085106382978725,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.018,0.9063829787234042,0.7191489361702128,1.0,0.4085106382978723,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.0185,0.9063829787234042,0.7276595744680852,1.0,0.4085106382978723,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.019,0.9063829787234042,0.7361702127659574,1.0,0.4085106382978723,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.0195,0.9063829787234042,0.7404255319148936,1.0,0.4085106382978723,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9574468085106383,0.9063829787234042
0.02,0.9063829787234042,0.7446808510638298,1.0,0.4085106382978723,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9617021276595744,0.9063829787234042
0.0205,0.9063829787234042,0.7574468085106383,1.0,0.42127659574468085,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.021,0.9063829787234042,0.7617021276595745,1.0,0.42127659574468085,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0215,0.9063829787234042,0.7702127659574468,1.0,0.42127659574468085,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.022,0.9063829787234042,0.7702127659574468,1.0,0.42127659574468085,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0225,0.9106382978723404,0.7829787234042553,1.0,0.42127659574468085,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.023,0.9106382978723404,0.7914893617021277,1.0,0.49361702127659574,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0235,0.9106382978723404,0.7914893617021277,1.0,0.49361702127659574,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.024,0.9106382978723404,0.7957446808510639,1.0,0.49361702127659574,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0245,0.9106382978723404,0.8,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.025,0.9106382978723404,0.8042553191489362,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0255,0.9106382978723404,0.8042553191489362,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.026,0.9106382978723404,0.8042553191489362,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0265,0.9148936170212766,0.8042553191489362,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.027,0.9148936170212766,0.8085106382978723,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0275,0.9276595744680851,0.8085106382978723,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.028,0.9276595744680851,0.8085106382978723,1.0,0.4978723404255319,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0285,0.9276595744680851,0.8127659574468085,1.0,0.5106382978723404,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.029,0.9276595744680851,0.8170212765957446,1.0,0.5404255319148936,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0295,0.9276595744680851,0.8212765957446808,1.0,0.5404255319148936,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.03,0.9276595744680851,0.8212765957446808,1.0,0.5404255319148936,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0305,0.9276595744680851,0.8212765957446808,1.0,0.5404255319148936,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.031,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0315,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.032,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0325,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.033,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0335,0.9276595744680851,0.8212765957446808,1.0,0.5446808510638298,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.034,0.9276595744680851,0.8212765957446808,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0345,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.035,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0355,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.036,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0365,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.037,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0375,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.038,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0385,0.9276595744680851,0.825531914893617,1.0,0.5617021276595745,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.039,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0395,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.04,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0405,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.041,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0415,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.042,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0425,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.043,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0435,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.044,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0445,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.045,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0455,0.9276595744680851,0.825531914893617,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.046,0.9276595744680851,0.8297872340425532,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0465,0.9276595744680851,0.8297872340425532,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.047,0.9276595744680851,0.8297872340425532,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0475,0.9276595744680851,0.8297872340425532,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.048,0.9276595744680851,0.8340425531914893,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0485,0.9276595744680851,0.8340425531914893,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.049,0.9276595744680851,0.8340425531914893,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.0495,0.9276595744680851,0.8340425531914893,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
0.05,0.9276595744680851,0.8340425531914893,1.0,0.5659574468085107,0.2851063829787234,0.46382978723404256,0.5914893617021276,0.7404255319148936,0.9446808510638298,0.9659574468085106,0.9063829787234042
