Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0295,0.8448795180722891,0.875,0.8780120481927711,0.44728915662650603,0.8734939759036144,0.8554216867469879,0.8765060240963856,0.8810240963855421,0.8810240963855421,0.8930722891566265,0.8825301204819277
0.03,0.8478915662650602,0.8765060240963856,0.8780120481927711,0.44728915662650603,0.8734939759036144,0.8554216867469879,0.8765060240963856,0.8810240963855421,0.8810240963855421,0.8930722891566265,0.8825301204819277
0.0305,0.8493975903614458,0.8765060240963856,0.8795180722891566,0.44879518072289154,0.875,0.8554216867469879,0.8780120481927711,0.8825301204819277,0.8825301204819277,0.8945783132530121,0.8840361445783133
0.031,0.8493975903614458,0.8765060240963856,0.8810240963855421,0.45180722891566266,0.8780120481927711,0.8554216867469879,0.8780120481927711,0.8825301204819277,0.8825301204819277,0.8945783132530121,0.8840361445783133
0.0315,0.8493975903614458,0.8795180722891566,0.8825301204819277,0.45180722891566266,0.8780120481927711,0.8569277108433735,0.8795180722891566,0.8840361445783133,0.8840361445783133,0.8960843373493976,0.8855421686746988
0.032,0.8493975903614458,0.8795180722891566,0.8840361445783133,0.45331325301204817,0.8795180722891566,0.858433734939759,0.8795180722891566,0.8840361445783133,0.8840361445783133,0.8960843373493976,0.8855421686746988
0.0325,0.8524096385542169,0.8795180722891566,0.8840361445783133,0.45331325301204817,0.8810240963855421,0.8614457831325302,0.8825301204819277,0.8870481927710844,0.8885542168674698,0.9006024096385542,0.8900602409638554
0.033,0.8524096385542169,0.8795180722891566,0.8840361445783133,0.45331325301204817,0.8810240963855421,0.8614457831325302,0.8825301204819277,0.8870481927710844,0.8885542168674698,0.9006024096385542,0.8900602409638554
0.0335,0.8539156626506024,0.8810240963855421,0.8840361445783133,0.45331325301204817,0.8825301204819277,0.8629518072289156,0.8840361445783133,0.8885542168674698,0.8885542168674698,0.9006024096385542,0.8900602409638554
0.034,0.8539156626506024,0.8810240963855421,0.8885542168674698,0.45481927710843373,0.8840361445783133,0.8629518072289156,0.8840361445783133,0.8885542168674698,0.8885542168674698,0.9006024096385542,0.8900602409638554
0.0345,0.8554216867469879,0.8810240963855421,0.8885542168674698,0.45481927710843373,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.035,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.45481927710843373,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.0355,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.45933734939759036,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.036,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.45933734939759036,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.0365,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.4608433734939759,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.037,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.4608433734939759,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.0375,0.8554216867469879,0.8840361445783133,0.8885542168674698,0.4608433734939759,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.038,0.8569277108433735,0.8840361445783133,0.8885542168674698,0.4608433734939759,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.0385,0.858433734939759,0.8855421686746988,0.8900602409638554,0.4608433734939759,0.8840361445783133,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.039,0.8599397590361446,0.8855421686746988,0.8900602409638554,0.463855421686747,0.8855421686746988,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.0395,0.8599397590361446,0.8870481927710844,0.891566265060241,0.463855421686747,0.8855421686746988,0.8644578313253012,0.8855421686746988,0.8900602409638554,0.8900602409638554,0.9036144578313253,0.891566265060241
0.04,0.8629518072289156,0.8885542168674698,0.8930722891566265,0.463855421686747,0.8855421686746988,0.8689759036144579,0.8870481927710844,0.891566265060241,0.8930722891566265,0.9066265060240963,0.8945783132530121
0.0405,0.8629518072289156,0.8885542168674698,0.8930722891566265,0.46536144578313254,0.8855421686746988,0.8689759036144579,0.8885542168674698,0.8930722891566265,0.8930722891566265,0.9066265060240963,0.8945783132530121
0.041,0.8629518072289156,0.8885542168674698,0.8930722891566265,0.46536144578313254,0.8870481927710844,0.8689759036144579,0.8885542168674698,0.8930722891566265,0.8930722891566265,0.9066265060240963,0.8945783132530121
0.0415,0.8629518072289156,0.8885542168674698,0.8930722891566265,0.46536144578313254,0.8885542168674698,0.8689759036144579,0.8885542168674698,0.8930722891566265,0.8930722891566265,0.9066265060240963,0.8960843373493976
0.042,0.8644578313253012,0.8885542168674698,0.8930722891566265,0.4683734939759036,0.8885542168674698,0.8704819277108434,0.8900602409638554,0.8945783132530121,0.8945783132530121,0.9081325301204819,0.8975903614457831
0.0425,0.8644578313253012,0.8885542168674698,0.8930722891566265,0.4683734939759036,0.8885542168674698,0.8704819277108434,0.891566265060241,0.8960843373493976,0.8945783132530121,0.9081325301204819,0.8975903614457831
0.043,0.8644578313253012,0.8885542168674698,0.8930722891566265,0.46987951807228917,0.8900602409638554,0.8704819277108434,0.8930722891566265,0.8975903614457831,0.8945783132530121,0.9081325301204819,0.8975903614457831
0.0435,0.8659638554216867,0.8885542168674698,0.8930722891566265,0.46987951807228917,0.8900602409638554,0.8704819277108434,0.8930722891566265,0.8975903614457831,0.8945783132530121,0.9081325301204819,0.8975903614457831
0.044,0.8659638554216867,0.8885542168674698,0.8930722891566265,0.46987951807228917,0.8900602409638554,0.8704819277108434,0.8930722891566265,0.8975903614457831,0.8945783132530121,0.9081325301204819,0.8975903614457831
0.0445,0.8659638554216867,0.8885542168674698,0.8930722891566265,0.46987951807228917,0.8900602409638554,0.8704819277108434,0.8930722891566265,0.8975903614457831,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.045,0.8659638554216867,0.8900602409638554,0.8930722891566265,0.46987951807228917,0.8900602409638554,0.8719879518072289,0.8945783132530121,0.8990963855421686,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.0455,0.8674698795180723,0.8900602409638554,0.8930722891566265,0.4713855421686747,0.891566265060241,0.8719879518072289,0.8945783132530121,0.8990963855421686,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.046,0.8674698795180723,0.891566265060241,0.8945783132530121,0.47289156626506024,0.891566265060241,0.8719879518072289,0.8945783132530121,0.8990963855421686,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.0465,0.8689759036144579,0.8945783132530121,0.8960843373493976,0.4759036144578313,0.8945783132530121,0.8719879518072289,0.8945783132530121,0.8990963855421686,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.047,0.8689759036144579,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8945783132530121,0.8734939759036144,0.8945783132530121,0.8990963855421686,0.8960843373493976,0.9096385542168675,0.8990963855421686
0.0475,0.8689759036144579,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8945783132530121,0.8765060240963856,0.8975903614457831,0.9021084337349398,0.8960843373493976,0.911144578313253,0.8990963855421686
0.048,0.8734939759036144,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8945783132530121,0.8765060240963856,0.8975903614457831,0.9021084337349398,0.8990963855421686,0.9141566265060241,0.9021084337349398
0.0485,0.8734939759036144,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8945783132530121,0.8765060240963856,0.8975903614457831,0.9021084337349398,0.8990963855421686,0.9141566265060241,0.9021084337349398
0.049,0.8734939759036144,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8945783132530121,0.8765060240963856,0.8975903614457831,0.9021084337349398,0.8990963855421686,0.9141566265060241,0.9021084337349398
0.0495,0.8734939759036144,0.8945783132530121,0.8975903614457831,0.4759036144578313,0.8960843373493976,0.8780120481927711,0.8990963855421686,0.9036144578313253,0.9006024096385542,0.9156626506024096,0.9036144578313253
0.05,0.8734939759036144,0.8960843373493976,0.8975903614457831,0.4759036144578313,0.8960843373493976,0.8780120481927711,0.8990963855421686,0.9036144578313253,0.9006024096385542,0.9156626506024096,0.9036144578313253
