Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
319,-0.006465541662623988,0.00398243586405306,0.00561907250116012,-0.30757280191029224,0.0005511684169813306,0.0001973894027983882,0.0001973894027983882,0.0001973894027983882,0.0,0.0,0.0
320,-0.0006634605961439046,-0.010652157600947672,-0.010819223207166544,0.009795239268705765,-0.008428686846760352,-0.008214116319709206,-0.008214116319709206,-0.008214116319709206,-0.016678741146630344,0.0,-0.016678741146630344
321,0.007478055908894649,0.0010220202220479475,0.0018164245910855077,0.024766406620897706,-0.0020348391593314782,0.00043774040980098204,-1.0110260515457363e-05,-1.0110260515457363e-05,0.0,0.0,0.0
322,0.01718572640202139,0.010691078458255187,0.010691078458255187,0.0242024364816268,0.011377349271182282,0.012242177073138679,0.011775946385154763,0.011775946385154763,0.011874100288291724,0.011874100288291724,0.011874100288291724
323,0.012084854709155771,0.0027131085398674633,-0.001613325601568003,0.43414073903060224,0.00117743746253245,0.00013221269891672347,0.00013221269891672347,0.00013221269891672347,0.0,-0.008511499855517406,0.0
324,0.0,-0.005420275784252803,0.00018032560999550038,0.013453326682677274,0.002225443147068983,0.0003622513088666435,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0
325,-0.012779413248466822,-0.015073411252694173,-0.009802658675747889,-0.3257244197649134,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
326,-0.011972641666075944,-0.010891025940624532,-0.010170399032090414,0.4165181842954451,-0.009750199504031068,-0.012203010365861845,-0.012203010365861845,-0.012203010365861845,-0.011972641666075944,-0.011972641666075944,-0.011972641666075944
327,0.00549046274753558,-0.004261719780197763,0.0023852203931156546,0.4350813332241681,0.011870391031030249,0.009637324801120142,0.010450348375969528,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
328,0.0,0.0010816157254514526,0.0005409092261910627,0.013453326682677274,0.002225443147068983,-0.00034899407118724006,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0
329,-0.02290040211007877,-0.015073411252694173,-0.010946837529350864,0.41595962056375885,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
330,-0.02290040211007877,-0.01003142186355587,-0.010832378800988461,0.024766406620897706,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
331,0.020335639292690978,0.007937819424640224,0.003891681237312737,0.43300854037017095,0.009795239268705765,0.00878211294335248,0.008132078722995215,0.00813216117045458,0.008267615983600572,0.0,0.016488122788569093
332,-0.02531558403363914,-0.019022128385809196,-0.019536953727920442,0.015712650550984537,-0.01893977337717339,-0.020355801447111754,-0.020762152920709303,-0.020762152920709303,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
333,-0.006465541662623988,-0.0012907923468560142,0.00046909284786216806,0.43867367661149925,0.0005511684169813306,-0.00026498759431035354,0.0001973894027983882,0.0001973894027983882,0.0,0.0,0.0
334,-0.02281332470201629,-0.03196996988247724,-0.021497437248693747,-0.0025195721163206305,-0.019865650183257352,-0.01627687265114838,-0.08001577015554759,-0.08001577015554759,-0.017382078228236415,-0.026152287855968577,-0.14529955314897328
335,-0.007745420686653617,-0.010145817061719855,-0.010603488583010448,0.024766406620897706,-0.010855269820209868,-0.011702767823938481,-0.011702767823938481,-0.011702767823938481,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
336,-0.43642105022574934,-0.016343269678803483,-0.02071049516568052,-0.014452669887207014,-0.014452669887207014,-0.016787953939750463,-0.016787953939750463,-0.016787953939750463,-0.016678741146630344,-0.016678741146630344,-0.016678741146630344
337,-0.0006634605961439046,0.0,-0.0011612563481257572,0.43300854037017095,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
338,-0.021467705001870657,0.00727800004845168,-0.0013272264421701175,0.009795239268705765,-0.002379921334930202,-0.0003447955654340049,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
339,-0.007745420686653617,-0.010946837529350864,-0.011175782232027667,0.024766406620897706,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
340,0.015904674114975058,0.01380153906826817,0.012360783386280584,0.03875194728453717,0.011273723309113597,0.01109250396240209,0.01109250396240209,0.01109250396240209,0.011140557605200408,0.011140557605200408,0.011140557605200408
341,-0.0006634605961439046,0.01057408336676938,0.008267615983600572,0.034458605558681084,0.009795239268705765,0.006831130965343152,0.008132078722995215,0.00813216117045458,0.008267615983600572,0.008267615983600572,0.0
342,-0.007745420686653617,-0.014270096966638736,-0.01037463467376006,0.41595962056375885,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
343,0.020335639292690978,0.011561441708642373,0.009091777697467184,-0.39296429314093684,0.009795239268705765,0.008132078722995215,0.008132078722995215,0.00813216117045458,0.016488122788569093,0.008267615983600572,0.0
344,-0.025212190975158873,-0.008559594499682657,-0.014704833271030704,-0.3379293289585417,-0.01893565575014458,-0.021168721980054334,-0.020355698405205104,-0.020355801447111754,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
345,-0.009332745380978075,0.0,-0.02272508195604201,0.012324427938779168,-0.0004967510171092543,-0.40635474237998254,-0.40717904051967513,-0.40717904051967513,0.03119462160359424,-0.4071753815058735,-0.4071753815058735
346,0.004853083222963362,0.0018805499611081041,0.0036022366801955253,0.41950371769920836,-0.001961516333286177,-0.00020973919605255033,-0.00020973919605255033,-0.00020973919605255033,0.0,0.0,0.0
347,-0.02531558403363914,-0.019125078758057485,-0.019536953727920442,0.015712650550984537,-0.01893977337717339,-0.020762152920709303,-0.020355801447111754,-0.020355801447111754,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
348,-0.015064512742193671,-0.009650170033719528,-0.009875362423295128,0.0022238379698092457,-0.011236272295437387,-0.011398247460523652,-0.011398247460523652,-0.011398247460523652,-0.01122725542325414,-0.01122725542325414,-0.01122725542325414
349,-0.006491991093748904,0.005974306592178449,0.007341975341167981,0.43526935859258314,0.011583263426570867,0.00992216405158226,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
350,-0.011972641666075944,-0.010410568008987745,-0.01173221252779954,-0.009750199504031068,-0.009750199504031068,-0.012203010365861845,-0.012203010365861845,-0.012203010365861845,-0.011972641666075944,-0.011972641666075944,-0.011972641666075944
351,-0.02290040211007877,-0.021400778936508782,-0.013352570874252154,-0.3257244197649134,-0.010855269820209868,-0.011702767823938481,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
